"Plot Title: DO_01"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °F (LGR S/N: 20645539, SEN S/N: 20645539)","Expired Sensor Cap (LGR S/N: 20645539)","Coupler Attached (LGR S/N: 20645539)","Host Connected (LGR S/N: 20645539)","Stopped (LGR S/N: 20645539)","End Of File (LGR S/N: 20645539)"
1579,08/30/19 11:00:00 PM,3.17,46.62,,,,,
1580,08/30/19 11:15:00 PM,3.12,46.33,,,,,
1581,08/30/19 11:30:00 PM,3.03,46.08,,,,,
1582,08/30/19 11:45:00 PM,2.96,45.79,,,,,
1583,08/31/19 12:00:00 AM,2.92,45.61,,,,,
1584,08/31/19 12:15:00 AM,2.90,45.46,,,,,
1585,08/31/19 12:30:00 AM,2.90,45.32,,,,,
1586,08/31/19 12:45:00 AM,2.88,45.21,,,,,
1587,08/31/19 01:00:00 AM,2.86,45.10,,,,,
1588,08/31/19 01:15:00 AM,2.84,45.00,,,,,
1589,08/31/19 01:30:00 AM,2.82,44.92,,,,,
1590,08/31/19 01:45:00 AM,2.79,44.82,,,,,
1591,08/31/19 02:00:00 AM,2.75,44.67,,,,,
1592,08/31/19 02:15:00 AM,2.73,44.56,,,,,
1593,08/31/19 02:30:00 AM,2.71,44.49,,,,,
1594,08/31/19 02:45:00 AM,2.69,44.38,,,,,
1595,08/31/19 03:00:00 AM,2.68,44.28,,,,,
1596,08/31/19 03:15:00 AM,2.69,44.17,,,,,
1597,08/31/19 03:30:00 AM,2.70,44.10,,,,,
1598,08/31/19 03:45:00 AM,2.69,43.99,,,,,
1599,08/31/19 04:00:00 AM,2.63,43.95,,,,,
1600,08/31/19 04:15:00 AM,2.61,43.92,,,,,
1601,08/31/19 04:30:00 AM,2.61,43.84,,,,,
1602,08/31/19 04:45:00 AM,2.62,43.77,,,,,
1603,08/31/19 05:00:00 AM,2.63,43.74,,,,,
1604,08/31/19 05:15:00 AM,2.62,43.66,,,,,
1605,08/31/19 05:30:00 AM,2.61,43.59,,,,,
1606,08/31/19 05:45:00 AM,2.59,43.48,,,,,
1607,08/31/19 06:00:00 AM,2.58,43.38,,,,,
1608,08/31/19 06:15:00 AM,2.59,43.30,,,,,
1609,08/31/19 06:30:00 AM,2.59,43.23,,,,,
1610,08/31/19 06:45:00 AM,2.59,43.20,,,,,
1611,08/31/19 07:00:00 AM,2.58,43.16,,,,,
1612,08/31/19 07:15:00 AM,2.58,43.09,,,,,
1613,08/31/19 07:30:00 AM,2.58,43.05,,,,,
1614,08/31/19 07:45:00 AM,2.57,42.98,,,,,
1615,08/31/19 08:00:00 AM,2.55,42.94,,,,,
1616,08/31/19 08:15:00 AM,2.54,42.91,,,,,
1617,08/31/19 08:30:00 AM,2.52,42.87,,,,,
1618,08/31/19 08:45:00 AM,2.52,42.87,,,,,
1619,08/31/19 09:00:00 AM,2.54,42.87,,,,,
1620,08/31/19 09:15:00 AM,2.55,42.87,,,,,
1621,08/31/19 09:30:00 AM,2.55,42.91,,,,,
1622,08/31/19 09:45:00 AM,2.54,42.94,,,,,
1623,08/31/19 10:00:00 AM,2.54,43.05,,,,,
1624,08/31/19 10:15:00 AM,2.55,43.09,,,,,
1625,08/31/19 10:30:00 AM,2.36,43.16,,,,,
1626,08/31/19 10:45:00 AM,2.23,43.20,,,,,
1627,08/31/19 11:00:00 AM,2.33,43.23,,,,,
1628,08/31/19 11:15:00 AM,2.44,43.38,,,,,
1629,08/31/19 11:30:00 AM,2.49,43.56,,,,,
1630,08/31/19 11:45:00 AM,2.52,43.74,,,,,
1631,08/31/19 12:00:00 PM,2.53,43.95,,,,,
1632,08/31/19 12:15:00 PM,2.53,44.53,,,,,
1633,08/31/19 12:30:00 PM,2.55,45.28,,,,,
1634,08/31/19 12:45:00 PM,2.63,46.08,,,,,
1635,08/31/19 01:00:00 PM,2.77,46.90,,,,,
1636,08/31/19 01:15:00 PM,2.87,47.91,,,,,
1637,08/31/19 01:30:00 PM,2.89,48.42,,,,,
1638,08/31/19 01:45:00 PM,2.99,48.88,,,,,
1639,08/31/19 02:00:00 PM,3.13,50.07,,,,,
1640,08/31/19 02:15:00 PM,3.22,50.18,,,,,
1641,08/31/19 02:30:00 PM,3.34,50.68,,,,,
1642,08/31/19 02:45:00 PM,3.48,51.33,,,,,
1643,08/31/19 03:00:00 PM,3.55,51.91,,,,,
1644,08/31/19 03:15:00 PM,3.66,52.41,,,,,
1645,08/31/19 03:30:00 PM,3.70,52.59,,,,,
1646,08/31/19 03:45:00 PM,3.79,52.95,,,,,
1647,08/31/19 04:00:00 PM,3.81,53.53,,,,,
1648,08/31/19 04:15:00 PM,3.89,53.92,,,,,
1649,08/31/19 04:30:00 PM,3.95,53.89,,,,,
1650,08/31/19 04:45:00 PM,4.04,53.78,,,,,
1651,08/31/19 05:00:00 PM,4.10,53.60,,,,,
1652,08/31/19 05:15:00 PM,4.03,53.42,,,,,
1653,08/31/19 05:30:00 PM,4.08,53.02,,,,,
1654,08/31/19 05:45:00 PM,4.03,52.56,,,,,
1655,08/31/19 06:00:00 PM,3.90,52.05,,,,,
1656,08/31/19 06:15:00 PM,3.71,51.66,,,,,
1657,08/31/19 06:30:00 PM,3.74,51.26,,,,,
1658,08/31/19 06:45:00 PM,3.73,50.86,,,,,
1659,08/31/19 07:00:00 PM,3.67,50.50,,,,,
1660,08/31/19 07:15:00 PM,3.57,50.14,,,,,
1661,08/31/19 07:30:00 PM,3.46,49.78,,,,,
1662,08/31/19 07:45:00 PM,3.35,49.46,,,,,
1663,08/31/19 08:00:00 PM,3.24,49.14,,,,,
1664,08/31/19 08:15:00 PM,3.17,48.85,,,,,
1665,08/31/19 08:30:00 PM,3.12,48.52,,,,,
1666,08/31/19 08:45:00 PM,3.06,48.27,,,,,
1667,08/31/19 09:00:00 PM,3.01,48.02,,,,,
1668,08/31/19 09:15:00 PM,2.98,47.73,,,,,
1669,08/31/19 09:30:00 PM,2.95,47.52,,,,,
1670,08/31/19 09:45:00 PM,2.82,47.34,,,,,
1671,08/31/19 10:00:00 PM,2.71,47.16,,,,,
1672,08/31/19 10:15:00 PM,2.68,46.98,,,,,
1673,08/31/19 10:30:00 PM,2.63,46.80,,,,,
1674,08/31/19 10:45:00 PM,2.58,46.62,,,,,
1675,08/31/19 11:00:00 PM,2.51,46.44,,,,,
1676,08/31/19 11:15:00 PM,2.39,46.33,,,,,
1677,08/31/19 11:30:00 PM,2.37,46.18,,,,,
1678,08/31/19 11:45:00 PM,2.36,46.04,,,,,
1679,09/01/19 12:00:00 AM,2.34,45.90,,,,,
1680,09/01/19 12:15:00 AM,2.30,45.82,,,,,
1681,09/01/19 12:30:00 AM,2.21,45.72,,,,,
1682,09/01/19 12:45:00 AM,2.24,45.64,,,,,
1683,09/01/19 01:00:00 AM,2.24,45.54,,,,,
1684,09/01/19 01:15:00 AM,2.23,45.46,,,,,
1685,09/01/19 01:30:00 AM,2.22,45.39,,,,,
1686,09/01/19 01:45:00 AM,2.23,45.28,,,,,
1687,09/01/19 02:00:00 AM,2.25,45.21,,,,,
1688,09/01/19 02:15:00 AM,2.23,45.14,,,,,
1689,09/01/19 02:30:00 AM,2.23,45.03,,,,,
1690,09/01/19 02:45:00 AM,2.22,44.96,,,,,
1691,09/01/19 03:00:00 AM,2.21,44.89,,,,,
1692,09/01/19 03:15:00 AM,2.19,44.78,,,,,
1693,09/01/19 03:30:00 AM,2.12,44.71,,,,,
1694,09/01/19 03:45:00 AM,2.13,44.60,,,,,
1695,09/01/19 04:00:00 AM,2.17,44.53,,,,,
1696,09/01/19 04:15:00 AM,2.21,44.42,,,,,
1697,09/01/19 04:30:00 AM,2.22,44.31,,,,,
1698,09/01/19 04:45:00 AM,2.22,44.24,,,,,
1699,09/01/19 05:00:00 AM,2.22,44.13,,,,,
1700,09/01/19 05:15:00 AM,2.22,44.06,,,,,
1701,09/01/19 05:30:00 AM,2.23,43.95,,,,,
1702,09/01/19 05:45:00 AM,2.24,43.84,,,,,
1703,09/01/19 06:00:00 AM,2.21,43.77,,,,,
1704,09/01/19 06:15:00 AM,2.17,43.66,,,,,
1705,09/01/19 06:30:00 AM,2.16,43.59,,,,,
1706,09/01/19 06:45:00 AM,2.12,43.52,,,,,
1707,09/01/19 07:00:00 AM,2.06,43.45,,,,,
1708,09/01/19 07:15:00 AM,2.09,43.38,,,,,
1709,09/01/19 07:30:00 AM,2.10,43.34,,,,,
1710,09/01/19 07:45:00 AM,2.12,43.27,,,,,
1711,09/01/19 08:00:00 AM,2.15,43.23,,,,,
1712,09/01/19 08:15:00 AM,2.19,43.16,,,,,
1713,09/01/19 08:30:00 AM,2.15,43.16,,,,,
1714,09/01/19 08:45:00 AM,2.16,43.16,,,,,
1715,09/01/19 09:00:00 AM,2.19,43.20,,,,,
1716,09/01/19 09:15:00 AM,2.23,43.23,,,,,
1717,09/01/19 09:30:00 AM,2.29,43.27,,,,,
1718,09/01/19 09:45:00 AM,2.34,43.30,,,,,
1719,09/01/19 10:00:00 AM,2.40,43.34,,,,,
1720,09/01/19 10:15:00 AM,2.47,43.45,,,,,
1721,09/01/19 10:30:00 AM,2.53,43.70,,,,,
1722,09/01/19 10:45:00 AM,2.57,43.88,,,,,
1723,09/01/19 11:00:00 AM,2.62,43.95,,,,,
1724,09/01/19 11:15:00 AM,2.69,44.02,,,,,
1725,09/01/19 11:30:00 AM,2.73,44.24,,,,,
1726,09/01/19 11:45:00 AM,2.77,44.49,,,,,
1727,09/01/19 12:00:00 PM,2.81,45.10,,,,,
1728,09/01/19 12:15:00 PM,2.83,45.82,,,,,
1729,09/01/19 12:30:00 PM,2.84,46.33,,,,,
1730,09/01/19 12:45:00 PM,2.86,47.08,,,,,
1731,09/01/19 01:00:00 PM,2.87,48.13,,,,,
1732,09/01/19 01:15:00 PM,2.90,49.10,,,,,
1733,09/01/19 01:30:00 PM,2.97,49.89,,,,,
1734,09/01/19 01:45:00 PM,3.09,50.29,,,,,
1735,09/01/19 02:00:00 PM,3.23,50.43,,,,,
1736,09/01/19 02:15:00 PM,3.38,50.43,,,,,
1737,09/01/19 02:30:00 PM,3.46,50.79,,,,,
1738,09/01/19 02:45:00 PM,3.48,51.12,,,,,
1739,09/01/19 03:00:00 PM,3.53,51.15,,,,,
1740,09/01/19 03:15:00 PM,3.64,51.01,,,,,
1741,09/01/19 03:30:00 PM,3.75,51.01,,,,,
1742,09/01/19 03:45:00 PM,3.81,51.22,,,,,
1743,09/01/19 04:00:00 PM,3.83,51.33,,,,,
1744,09/01/19 04:15:00 PM,3.77,51.62,,,,,
1745,09/01/19 04:30:00 PM,3.24,52.02,,,,,
1746,09/01/19 04:45:00 PM,3.27,52.34,,,,,
1747,09/01/19 05:00:00 PM,3.53,52.41,,,,,
1748,09/01/19 05:15:00 PM,3.73,52.41,,,,,
1749,09/01/19 05:30:00 PM,3.88,52.30,,,,,
1750,09/01/19 05:45:00 PM,3.97,52.20,,,,,
1751,09/01/19 06:00:00 PM,4.01,52.02,,,,,
1752,09/01/19 06:15:00 PM,4.03,51.84,,,,,
1753,09/01/19 06:30:00 PM,4.02,51.51,,,,,
1754,09/01/19 06:45:00 PM,3.99,51.08,,,,,
1755,09/01/19 07:00:00 PM,3.94,50.68,,,,,
1756,09/01/19 07:15:00 PM,3.85,50.29,,,,,
1757,09/01/19 07:30:00 PM,3.77,50.00,,,,,
1758,09/01/19 07:45:00 PM,3.69,49.71,,,,,
1759,09/01/19 08:00:00 PM,3.61,49.46,,,,,
1760,09/01/19 08:15:00 PM,3.53,49.17,,,,,
1761,09/01/19 08:30:00 PM,3.43,48.85,,,,,
1762,09/01/19 08:45:00 PM,3.35,48.52,,,,,
1763,09/01/19 09:00:00 PM,3.29,48.16,,,,,
1764,09/01/19 09:15:00 PM,3.22,47.80,,,,,
1765,09/01/19 09:30:00 PM,3.16,47.48,,,,,
1766,09/01/19 09:45:00 PM,3.11,47.23,,,,,
1767,09/01/19 10:00:00 PM,3.05,46.94,,,,,
1768,09/01/19 10:15:00 PM,2.99,46.65,,,,,
1769,09/01/19 10:30:00 PM,2.95,46.40,,,,,
1770,09/01/19 10:45:00 PM,2.91,46.18,,,,,
1771,09/01/19 11:00:00 PM,2.87,46.00,,,,,
1772,09/01/19 11:15:00 PM,2.82,45.79,,,,,
1773,09/01/19 11:30:00 PM,2.79,45.54,,,,,
1774,09/01/19 11:45:00 PM,2.76,45.36,,,,,
1775,09/02/19 12:00:00 AM,2.73,45.18,,,,,
1776,09/02/19 12:15:00 AM,2.70,45.00,,,,,
1777,09/02/19 12:30:00 AM,2.66,44.89,,,,,
1778,09/02/19 12:45:00 AM,2.64,44.78,,,,,
1779,09/02/19 01:00:00 AM,2.61,44.67,,,,,
1780,09/02/19 01:15:00 AM,2.59,44.53,,,,,
1781,09/02/19 01:30:00 AM,2.56,44.38,,,,,
1782,09/02/19 01:45:00 AM,2.54,44.31,,,,,
1783,09/02/19 02:00:00 AM,2.52,44.20,,,,,
1784,09/02/19 02:15:00 AM,2.50,44.13,,,,,
1785,09/02/19 02:30:00 AM,2.48,44.06,,,,,
1786,09/02/19 02:45:00 AM,2.46,43.99,,,,,
1787,09/02/19 03:00:00 AM,2.44,43.88,,,,,
1788,09/02/19 03:15:00 AM,2.43,43.74,,,,,
1789,09/02/19 03:30:00 AM,2.42,43.59,,,,,
1790,09/02/19 03:45:00 AM,2.40,43.48,,,,,
1791,09/02/19 04:00:00 AM,2.39,43.34,,,,,
1792,09/02/19 04:15:00 AM,2.37,43.23,,,,,
1793,09/02/19 04:30:00 AM,2.36,43.09,,,,,
1794,09/02/19 04:45:00 AM,2.35,42.98,,,,,
1795,09/02/19 05:00:00 AM,2.35,42.87,,,,,
1796,09/02/19 05:15:00 AM,2.34,42.80,,,,,
1797,09/02/19 05:30:00 AM,2.34,42.66,,,,,
1798,09/02/19 05:45:00 AM,2.33,42.55,,,,,
1799,09/02/19 06:00:00 AM,2.33,42.44,,,,,
1800,09/02/19 06:15:00 AM,2.33,42.30,,,,,
1801,09/02/19 06:30:00 AM,2.32,42.19,,,,,
1802,09/02/19 06:45:00 AM,2.32,42.12,,,,,
1803,09/02/19 07:00:00 AM,2.32,42.04,,,,,
1804,09/02/19 07:15:00 AM,2.32,42.01,,,,,
1805,09/02/19 07:30:00 AM,2.31,41.94,,,,,
1806,09/02/19 07:45:00 AM,2.31,41.86,,,,,
1807,09/02/19 08:00:00 AM,2.32,41.79,,,,,
1808,09/02/19 08:15:00 AM,2.32,41.76,,,,,
1809,09/02/19 08:30:00 AM,2.33,41.79,,,,,
1810,09/02/19 08:45:00 AM,2.35,41.94,,,,,
1811,09/02/19 09:00:00 AM,2.37,42.22,,,,,
1812,09/02/19 09:15:00 AM,2.40,42.51,,,,,
1813,09/02/19 09:30:00 AM,2.43,42.87,,,,,
1814,09/02/19 09:45:00 AM,2.46,43.38,,,,,
1815,09/02/19 10:00:00 AM,2.50,43.92,,,,,
1816,09/02/19 10:15:00 AM,2.52,44.46,,,,,
1817,09/02/19 10:30:00 AM,2.55,45.07,,,,,
1818,09/02/19 10:45:00 AM,2.57,45.68,,,,,
1819,09/02/19 11:00:00 AM,2.58,46.33,,,,,
1820,09/02/19 11:15:00 AM,2.59,46.94,,,,,
1821,09/02/19 11:30:00 AM,2.57,47.73,,,,,
1822,09/02/19 11:45:00 AM,2.53,48.42,,,,,
1823,09/02/19 12:00:00 PM,2.49,49.06,,,,,
1824,09/02/19 12:15:00 PM,2.44,49.89,,,,,
1825,09/02/19 12:30:00 PM,2.41,50.76,,,,,
1826,09/02/19 12:45:00 PM,2.41,51.55,,,,,
1827,09/02/19 01:00:00 PM,2.45,52.30,,,,,
1828,09/02/19 01:15:00 PM,2.53,52.81,,,,,
1829,09/02/19 01:30:00 PM,2.63,53.28,,,,,
1830,09/02/19 01:45:00 PM,2.74,53.82,,,,,
1831,09/02/19 02:00:00 PM,2.83,54.21,,,,,
1832,09/02/19 02:15:00 PM,2.90,54.64,,,,,
1833,09/02/19 02:30:00 PM,2.97,55.11,,,,,
1834,09/02/19 02:45:00 PM,3.04,55.62,,,,,
1835,09/02/19 03:00:00 PM,3.09,56.05,,,,,
1836,09/02/19 03:15:00 PM,3.14,56.37,,,,,
1837,09/02/19 03:30:00 PM,3.16,56.73,,,,,
1838,09/02/19 03:45:00 PM,3.17,56.98,,,,,
1839,09/02/19 04:00:00 PM,3.16,57.24,,,,,
1840,09/02/19 04:15:00 PM,3.18,57.34,,,,,
1841,09/02/19 04:30:00 PM,3.20,57.38,,,,,
1842,09/02/19 04:45:00 PM,3.21,57.31,,,,,
1843,09/02/19 05:00:00 PM,3.21,57.09,,,,,
1844,09/02/19 05:15:00 PM,3.20,56.59,,,,,
1845,09/02/19 05:30:00 PM,3.17,56.01,,,,,
1846,09/02/19 05:45:00 PM,3.10,55.58,,,,,
1847,09/02/19 06:00:00 PM,3.02,55.11,,,,,
1848,09/02/19 06:15:00 PM,2.96,54.68,,,,,
1849,09/02/19 06:30:00 PM,2.87,54.36,,,,,
1850,09/02/19 06:45:00 PM,2.81,54.03,,,,,
1851,09/02/19 07:00:00 PM,2.74,53.64,,,,,
1852,09/02/19 07:15:00 PM,2.65,53.17,,,,,
1853,09/02/19 07:30:00 PM,2.60,52.70,,,,,
1854,09/02/19 07:45:00 PM,2.54,52.34,,,,,
1855,09/02/19 08:00:00 PM,2.48,52.02,,,,,
1856,09/02/19 08:15:00 PM,2.42,51.69,,,,,
1857,09/02/19 08:30:00 PM,2.36,51.40,,,,,
1858,09/02/19 08:45:00 PM,2.30,51.08,,,,,
1859,09/02/19 09:00:00 PM,2.24,50.79,,,,,
1860,09/02/19 09:15:00 PM,2.19,50.43,,,,,
1861,09/02/19 09:30:00 PM,2.14,50.14,,,,,
1862,09/02/19 09:45:00 PM,2.09,49.86,,,,,
1863,09/02/19 10:00:00 PM,2.05,49.60,,,,,
1864,09/02/19 10:15:00 PM,2.01,49.32,,,,,
1865,09/02/19 10:30:00 PM,1.97,49.06,,,,,
1866,09/02/19 10:45:00 PM,1.93,48.85,,,,,
1867,09/02/19 11:00:00 PM,1.89,48.63,,,,,
1868,09/02/19 11:15:00 PM,1.86,48.42,,,,,
1869,09/02/19 11:30:00 PM,1.83,48.24,,,,,
1870,09/02/19 11:45:00 PM,1.80,48.06,,,,,
1871,09/03/19 12:00:00 AM,1.78,47.91,,,,,
1872,09/03/19 12:15:00 AM,1.75,47.73,,,,,
1873,09/03/19 12:30:00 AM,1.73,47.59,,,,,
1874,09/03/19 12:45:00 AM,1.70,47.41,,,,,
1875,09/03/19 01:00:00 AM,1.68,47.26,,,,,
1876,09/03/19 01:15:00 AM,1.67,47.16,,,,,
1877,09/03/19 01:30:00 AM,1.65,46.98,,,,,
1878,09/03/19 01:45:00 AM,1.63,46.83,,,,,
1879,09/03/19 02:00:00 AM,1.60,46.69,,,,,
1880,09/03/19 02:15:00 AM,1.55,46.54,,,,,
1881,09/03/19 02:30:00 AM,1.47,46.44,,,,,
1882,09/03/19 02:45:00 AM,1.37,46.33,,,,,
1883,09/03/19 03:00:00 AM,1.28,46.22,,,,,
1884,09/03/19 03:15:00 AM,1.19,46.15,,,,,
1885,09/03/19 03:30:00 AM,1.13,46.04,,,,,
1886,09/03/19 03:45:00 AM,1.08,45.97,,,,,
1887,09/03/19 04:00:00 AM,1.04,45.90,,,,,
1888,09/03/19 04:15:00 AM,0.99,45.86,,,,,
1889,09/03/19 04:30:00 AM,0.95,45.82,,,,,
1890,09/03/19 04:45:00 AM,0.93,45.82,,,,,
1891,09/03/19 05:00:00 AM,0.92,45.82,,,,,
1892,09/03/19 05:15:00 AM,0.92,45.82,,,,,
1893,09/03/19 05:30:00 AM,0.88,45.82,,,,,
1894,09/03/19 05:45:00 AM,0.85,45.82,,,,,
1895,09/03/19 06:00:00 AM,0.83,45.79,,,,,
1896,09/03/19 06:15:00 AM,0.83,45.75,,,,,
1897,09/03/19 06:30:00 AM,0.83,45.75,,,,,
1898,09/03/19 06:45:00 AM,0.82,45.72,,,,,
1899,09/03/19 07:00:00 AM,0.81,45.68,,,,,
1900,09/03/19 07:15:00 AM,0.79,45.64,,,,,
1901,09/03/19 07:30:00 AM,0.79,45.61,,,,,
1902,09/03/19 07:45:00 AM,0.79,45.54,,,,,
1903,09/03/19 08:00:00 AM,0.77,45.46,,,,,
1904,09/03/19 08:15:00 AM,0.75,45.46,,,,,
1905,09/03/19 08:30:00 AM,0.74,45.46,,,,,
1906,09/03/19 08:45:00 AM,0.75,45.46,,,,,
1907,09/03/19 09:00:00 AM,0.75,45.50,,,,,
1908,09/03/19 09:15:00 AM,0.75,45.50,,,,,
1909,09/03/19 09:30:00 AM,0.75,45.57,,,,,
1910,09/03/19 09:45:00 AM,0.75,45.68,,,,,
1911,09/03/19 10:00:00 AM,0.74,45.86,,,,,
1912,09/03/19 10:15:00 AM,0.74,46.00,,,,,
1913,09/03/19 10:30:00 AM,0.74,46.11,,,,,
1914,09/03/19 10:45:00 AM,0.76,46.22,,,,,
1915,09/03/19 11:00:00 AM,0.79,46.47,,,,,
1916,09/03/19 11:15:00 AM,0.84,46.83,,,,,
1917,09/03/19 11:30:00 AM,0.90,47.08,,,,,
1918,09/03/19 11:45:00 AM,0.95,47.26,,,,,
1919,09/03/19 12:00:00 PM,1.01,47.44,,,,,
1920,09/03/19 12:15:00 PM,1.08,47.66,,,,,
1921,09/03/19 12:30:00 PM,1.16,47.77,,,,,
1922,09/03/19 12:45:00 PM,1.23,47.84,,,,,
1923,09/03/19 01:00:00 PM,1.30,47.84,,,,,
1924,09/03/19 01:15:00 PM,1.34,47.80,,,,,
1925,09/03/19 01:30:00 PM,1.35,47.77,,,,,
1926,09/03/19 01:45:00 PM,1.37,47.77,,,,,
1927,09/03/19 02:00:00 PM,1.41,48.02,,,,,
1928,09/03/19 02:15:00 PM,1.50,48.27,,,,,
1929,09/03/19 02:30:00 PM,1.57,48.49,,,,,
1930,09/03/19 02:45:00 PM,1.65,48.67,,,,,
1931,09/03/19 03:00:00 PM,1.72,48.85,,,,,
1932,09/03/19 03:15:00 PM,1.80,49.14,,,,,
1933,09/03/19 03:30:00 PM,1.91,49.64,,,,,
1934,09/03/19 03:45:00 PM,2.01,50.07,,,,,
1935,09/03/19 04:00:00 PM,2.12,50.32,,,,,
1936,09/03/19 04:15:00 PM,2.20,50.40,,,,,
1937,09/03/19 04:30:00 PM,2.27,50.50,,,,,
1938,09/03/19 04:45:00 PM,2.30,50.65,,,,,
1939,09/03/19 05:00:00 PM,2.34,50.79,,,,,
1940,09/03/19 05:15:00 PM,2.39,50.97,,,,,
1941,09/03/19 05:30:00 PM,2.40,51.01,,,,,
1942,09/03/19 05:45:00 PM,2.42,50.90,,,,,
1943,09/03/19 06:00:00 PM,2.45,50.68,,,,,
1944,09/03/19 06:15:00 PM,2.42,50.43,,,,,
1945,09/03/19 06:30:00 PM,2.41,50.18,,,,,
1946,09/03/19 06:45:00 PM,2.37,49.93,,,,,
1947,09/03/19 07:00:00 PM,2.33,49.71,,,,,
1948,09/03/19 07:15:00 PM,2.28,49.50,,,,,
1949,09/03/19 07:30:00 PM,2.22,49.28,,,,,
1950,09/03/19 07:45:00 PM,2.10,49.06,,,,,
1951,09/03/19 08:00:00 PM,2.02,48.88,,,,,
1952,09/03/19 08:15:00 PM,1.89,48.67,,,,,
1953,09/03/19 08:30:00 PM,1.82,48.49,,,,,
1954,09/03/19 08:45:00 PM,1.76,48.31,,,,,
1955,09/03/19 09:00:00 PM,1.74,48.20,,,,,
1956,09/03/19 09:15:00 PM,1.71,48.09,,,,,
1957,09/03/19 09:30:00 PM,1.70,47.95,,,,,
1958,09/03/19 09:45:00 PM,1.71,47.77,,,,,
1959,09/03/19 10:00:00 PM,1.63,47.59,,,,,
1960,09/03/19 10:15:00 PM,1.56,47.44,,,,,
1961,09/03/19 10:30:00 PM,1.51,47.26,,,,,
1962,09/03/19 10:45:00 PM,1.47,47.12,,,,,
1963,09/03/19 11:00:00 PM,1.45,47.01,,,,,
1964,09/03/19 11:15:00 PM,1.45,46.90,,,,,
1965,09/03/19 11:30:00 PM,1.46,46.87,,,,,
1966,09/03/19 11:45:00 PM,1.48,46.80,,,,,
1967,09/04/19 12:00:00 AM,1.50,46.72,,,,,
1968,09/04/19 12:15:00 AM,1.51,46.69,,,,,
1969,09/04/19 12:30:00 AM,1.54,46.62,,,,,
1970,09/04/19 12:45:00 AM,1.52,46.54,,,,,
1971,09/04/19 01:00:00 AM,1.49,46.51,,,,,
1972,09/04/19 01:15:00 AM,1.49,46.47,,,,,
1973,09/04/19 01:30:00 AM,1.50,46.36,,,,,
1974,09/04/19 01:45:00 AM,1.51,46.29,,,,,
1975,09/04/19 02:00:00 AM,1.52,46.22,,,,,
1976,09/04/19 02:15:00 AM,1.50,46.15,,,,,
1977,09/04/19 02:30:00 AM,1.50,46.11,,,,,
1978,09/04/19 02:45:00 AM,1.51,46.08,,,,,
1979,09/04/19 03:00:00 AM,1.52,46.04,,,,,
1980,09/04/19 03:15:00 AM,1.52,46.00,,,,,
1981,09/04/19 03:30:00 AM,1.50,45.97,,,,,
1982,09/04/19 03:45:00 AM,1.50,45.93,,,,,
1983,09/04/19 04:00:00 AM,1.50,45.86,,,,,
1984,09/04/19 04:15:00 AM,1.47,45.82,,,,,
1985,09/04/19 04:30:00 AM,1.43,45.79,,,,,
1986,09/04/19 04:45:00 AM,1.41,45.75,,,,,
1987,09/04/19 05:00:00 AM,1.39,45.68,,,,,
1988,09/04/19 05:15:00 AM,1.38,45.64,,,,,
1989,09/04/19 05:30:00 AM,1.37,45.61,,,,,
1990,09/04/19 05:45:00 AM,1.33,45.57,,,,,
1991,09/04/19 06:00:00 AM,1.30,45.50,,,,,
1992,09/04/19 06:15:00 AM,1.27,45.46,,,,,
1993,09/04/19 06:30:00 AM,1.28,45.43,,,,,
1994,09/04/19 06:45:00 AM,1.30,45.39,,,,,
1995,09/04/19 07:00:00 AM,1.30,45.36,,,,,
1996,09/04/19 07:15:00 AM,1.30,45.32,,,,,
1997,09/04/19 07:30:00 AM,1.32,45.28,,,,,
1998,09/04/19 07:45:00 AM,1.33,45.25,,,,,
1999,09/04/19 08:00:00 AM,1.34,45.25,,,,,
2000,09/04/19 08:15:00 AM,1.36,45.25,,,,,
2001,09/04/19 08:30:00 AM,1.38,45.21,,,,,
2002,09/04/19 08:45:00 AM,1.40,45.21,,,,,
2003,09/04/19 09:00:00 AM,1.40,45.25,,,,,
2004,09/04/19 09:15:00 AM,1.41,45.28,,,,,
2005,09/04/19 09:30:00 AM,1.43,45.32,,,,,
2006,09/04/19 09:45:00 AM,1.47,45.36,,,,,
2007,09/04/19 10:00:00 AM,1.47,45.39,,,,,
2008,09/04/19 10:15:00 AM,1.49,45.43,,,,,
2009,09/04/19 10:30:00 AM,1.55,45.54,,,,,
2010,09/04/19 10:45:00 AM,1.62,45.64,,,,,
2011,09/04/19 11:00:00 AM,1.70,45.75,,,,,
2012,09/04/19 11:15:00 AM,1.78,45.93,,,,,
2013,09/04/19 11:30:00 AM,1.86,46.22,,,,,
2014,09/04/19 11:45:00 AM,1.92,46.51,,,,,
2015,09/04/19 12:00:00 PM,1.97,46.69,,,,,
2016,09/04/19 12:15:00 PM,2.02,46.90,,,,,
2017,09/04/19 12:30:00 PM,2.06,47.16,,,,,
2018,09/04/19 12:45:00 PM,2.14,47.37,,,,,
2019,09/04/19 01:00:00 PM,2.22,47.52,,,,,
2020,09/04/19 01:15:00 PM,2.30,47.59,,,,,
2021,09/04/19 01:30:00 PM,2.36,47.70,,,,,
2022,09/04/19 01:45:00 PM,2.40,47.91,,,,,
2023,09/04/19 02:00:00 PM,2.46,48.20,,,,,
