"Plot Title: DO_3"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °F (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
2332,08/05/19 07:15:00 PM,7.06,46.62,,,,
2333,08/05/19 07:30:00 PM,7.10,46.33,,,,
2334,08/05/19 07:45:00 PM,7.16,46.04,,,,
2335,08/05/19 08:00:00 PM,7.21,45.82,,,,
2336,08/05/19 08:15:00 PM,7.19,45.57,,,,
2337,08/05/19 08:30:00 PM,7.13,45.36,,,,
2338,08/05/19 08:45:00 PM,7.16,45.14,,,,
2339,08/05/19 09:00:00 PM,7.22,44.92,,,,
2340,08/05/19 09:15:00 PM,7.28,44.74,,,,
2341,08/05/19 09:30:00 PM,7.34,44.56,,,,
2342,08/05/19 09:45:00 PM,7.38,44.42,,,,
2343,08/05/19 10:00:00 PM,7.45,44.24,,,,
2344,08/05/19 10:15:00 PM,7.46,44.10,,,,
2345,08/05/19 10:30:00 PM,7.47,43.95,,,,
2346,08/05/19 10:45:00 PM,7.47,43.81,,,,
2347,08/05/19 11:00:00 PM,7.49,43.66,,,,
2348,08/05/19 11:15:00 PM,7.51,43.52,,,,
2349,08/05/19 11:30:00 PM,7.54,43.38,,,,
2350,08/05/19 11:45:00 PM,7.55,43.27,,,,
2351,08/06/19 12:00:00 AM,7.57,43.12,,,,
2352,08/06/19 12:15:00 AM,7.57,43.02,,,,
2353,08/06/19 12:30:00 AM,7.59,42.91,,,,
2354,08/06/19 12:45:00 AM,7.60,42.76,,,,
2355,08/06/19 01:00:00 AM,7.61,42.66,,,,
2356,08/06/19 01:15:00 AM,7.63,42.51,,,,
2357,08/06/19 01:30:00 AM,7.63,42.40,,,,
2358,08/06/19 01:45:00 AM,7.63,42.30,,,,
2359,08/06/19 02:00:00 AM,7.65,42.19,,,,
2360,08/06/19 02:15:00 AM,7.66,42.04,,,,
2361,08/06/19 02:30:00 AM,7.67,41.94,,,,
2362,08/06/19 02:45:00 AM,7.68,41.83,,,,
2363,08/06/19 03:00:00 AM,7.70,41.72,,,,
2364,08/06/19 03:15:00 AM,7.71,41.61,,,,
2365,08/06/19 03:30:00 AM,7.72,41.50,,,,
2366,08/06/19 03:45:00 AM,7.72,41.43,,,,
2367,08/06/19 04:00:00 AM,7.73,41.36,,,,
2368,08/06/19 04:15:00 AM,7.73,41.29,,,,
2369,08/06/19 04:30:00 AM,7.74,41.18,,,,
2370,08/06/19 04:45:00 AM,7.75,41.11,,,,
2371,08/06/19 05:00:00 AM,7.78,41.00,,,,
2372,08/06/19 05:15:00 AM,7.79,40.93,,,,
2373,08/06/19 05:30:00 AM,7.79,40.89,,,,
2374,08/06/19 05:45:00 AM,7.78,40.82,,,,
2375,08/06/19 06:00:00 AM,7.80,40.71,,,,
2376,08/06/19 06:15:00 AM,7.81,40.64,,,,
2377,08/06/19 06:30:00 AM,7.82,40.57,,,,
2378,08/06/19 06:45:00 AM,7.81,40.50,,,,
2379,08/06/19 07:00:00 AM,7.82,40.42,,,,
2380,08/06/19 07:15:00 AM,7.82,40.42,,,,
2381,08/06/19 07:30:00 AM,7.83,40.39,,,,
2382,08/06/19 07:45:00 AM,7.84,40.39,,,,
2383,08/06/19 08:00:00 AM,7.84,40.39,,,,
2384,08/06/19 08:15:00 AM,7.83,40.46,,,,
2385,08/06/19 08:30:00 AM,7.83,40.53,,,,
2386,08/06/19 08:45:00 AM,7.82,40.64,,,,
2387,08/06/19 09:00:00 AM,7.82,40.75,,,,
2388,08/06/19 09:15:00 AM,7.82,40.96,,,,
2389,08/06/19 09:30:00 AM,7.76,41.29,,,,
2390,08/06/19 09:45:00 AM,7.72,41.68,,,,
2391,08/06/19 10:00:00 AM,7.70,42.08,,,,
2392,08/06/19 10:15:00 AM,7.65,42.48,,,,
2393,08/06/19 10:30:00 AM,7.59,42.87,,,,
2394,08/06/19 10:45:00 AM,7.56,43.34,,,,
2395,08/06/19 11:00:00 AM,7.51,43.84,,,,
2396,08/06/19 11:15:00 AM,7.41,44.53,,,,
2397,08/06/19 11:30:00 AM,7.35,45.21,,,,
2398,08/06/19 11:45:00 AM,7.29,45.72,,,,
2399,08/06/19 12:00:00 PM,7.26,46.04,,,,
2400,08/06/19 12:15:00 PM,7.22,46.33,,,,
2401,08/06/19 12:30:00 PM,7.19,46.83,,,,
2402,08/06/19 12:45:00 PM,7.10,47.48,,,,
2403,08/06/19 01:00:00 PM,7.02,48.06,,,,
2404,08/06/19 01:15:00 PM,6.98,48.38,,,,
2405,08/06/19 01:30:00 PM,6.96,48.42,,,,
2406,08/06/19 01:42:36 PM,,,Logged,,,
2407,08/06/19 01:42:45 PM,,,,Logged,,
2408,08/06/19 01:42:46 PM,,,,,Logged,
2409,08/06/19 01:45:00 PM,6.96,48.70,,,,
2410,08/06/19 02:00:00 PM,7.01,48.42,,,,
2411,08/06/19 02:15:00 PM,7.00,48.45,,,,
2412,08/06/19 02:30:00 PM,7.02,48.31,,,,
2413,08/06/19 02:45:00 PM,7.03,48.13,,,,
2414,08/06/19 03:00:00 PM,7.05,48.02,,,,
2415,08/06/19 03:15:00 PM,7.05,47.98,,,,
2416,08/06/19 03:30:00 PM,7.06,47.98,,,,
2417,08/06/19 03:45:00 PM,7.05,47.98,,,,
2418,08/06/19 04:00:00 PM,7.05,48.02,,,,
2419,08/06/19 04:15:00 PM,7.05,48.02,,,,
2420,08/06/19 04:30:00 PM,7.05,47.95,,,,
2421,08/06/19 04:45:00 PM,7.07,47.77,,,,
2422,08/06/19 05:00:00 PM,7.09,47.52,,,,
2423,08/06/19 05:15:00 PM,7.12,47.30,,,,
2424,08/06/19 05:30:00 PM,7.14,47.08,,,,
2425,08/06/19 05:45:00 PM,7.17,46.90,,,,
2426,08/06/19 06:00:00 PM,7.18,46.69,,,,
2427,08/06/19 06:15:00 PM,7.19,46.51,,,,
2428,08/06/19 06:30:00 PM,7.22,46.26,,,,
2429,08/06/19 06:45:00 PM,7.24,45.97,,,,
2430,08/06/19 07:00:00 PM,7.27,45.68,,,,
2431,08/06/19 07:15:00 PM,7.29,45.39,,,,
2432,08/06/19 07:30:00 PM,7.32,45.14,,,,
2433,08/06/19 07:45:00 PM,7.35,44.85,,,,
2434,08/06/19 08:00:00 PM,7.38,44.60,,,,
2435,08/06/19 08:15:00 PM,7.41,44.38,,,,
2436,08/06/19 08:30:00 PM,7.42,44.20,,,,
2437,08/06/19 08:45:00 PM,7.45,44.02,,,,
2438,08/06/19 09:00:00 PM,7.46,43.84,,,,
2439,08/06/19 09:15:00 PM,7.49,43.66,,,,
2440,08/06/19 09:30:00 PM,7.50,43.52,,,,
2441,08/06/19 09:45:00 PM,7.51,43.38,,,,
2442,08/06/19 10:00:00 PM,7.53,43.23,,,,
2443,08/06/19 10:15:00 PM,7.54,43.12,,,,
2444,08/06/19 10:30:00 PM,7.55,43.02,,,,
2445,08/06/19 10:45:00 PM,7.56,42.91,,,,
2446,08/06/19 11:00:00 PM,7.57,42.80,,,,
2447,08/06/19 11:15:00 PM,7.58,42.73,,,,
2448,08/06/19 11:30:00 PM,7.58,42.66,,,,
2449,08/06/19 11:45:00 PM,7.59,42.55,,,,
2450,08/07/19 12:00:00 AM,7.60,42.48,,,,
2451,08/07/19 12:15:00 AM,7.61,42.37,,,,
2452,08/07/19 12:30:00 AM,7.61,42.30,,,,
2453,08/07/19 12:45:00 AM,7.63,42.19,,,,
2454,08/07/19 01:00:00 AM,7.63,42.08,,,,
2455,08/07/19 01:15:00 AM,7.64,41.97,,,,
2456,08/07/19 01:30:00 AM,7.65,41.86,,,,
2457,08/07/19 01:45:00 AM,7.66,41.79,,,,
2458,08/07/19 02:00:00 AM,7.67,41.68,,,,
2459,08/07/19 02:15:00 AM,7.68,41.61,,,,
2460,08/07/19 02:30:00 AM,7.68,41.54,,,,
2461,08/07/19 02:45:00 AM,7.69,41.43,,,,
2462,08/07/19 03:00:00 AM,7.70,41.40,,,,
2463,08/07/19 03:15:00 AM,7.70,41.32,,,,
2464,08/07/19 03:30:00 AM,7.71,41.25,,,,
2465,08/07/19 03:45:00 AM,7.72,41.18,,,,
2466,08/07/19 04:00:00 AM,7.72,41.14,,,,
2467,08/07/19 04:15:00 AM,7.72,41.07,,,,
2468,08/07/19 04:30:00 AM,7.73,41.00,,,,
2469,08/07/19 04:45:00 AM,7.74,40.93,,,,
2470,08/07/19 05:00:00 AM,7.74,40.89,,,,
2471,08/07/19 05:15:00 AM,7.75,40.86,,,,
2472,08/07/19 05:30:00 AM,7.75,40.82,,,,
2473,08/07/19 05:45:00 AM,7.78,40.75,,,,
2474,08/07/19 06:00:00 AM,7.78,40.68,,,,
2475,08/07/19 06:15:00 AM,7.79,40.64,,,,
2476,08/07/19 06:30:00 AM,7.79,40.60,,,,
2477,08/07/19 06:45:00 AM,7.80,40.57,,,,
2478,08/07/19 07:00:00 AM,7.80,40.53,,,,
2479,08/07/19 07:15:00 AM,7.80,40.53,,,,
2480,08/07/19 07:30:00 AM,7.80,40.50,,,,
2481,08/07/19 07:45:00 AM,7.81,40.50,,,,
2482,08/07/19 08:00:00 AM,7.81,40.53,,,,
2483,08/07/19 08:15:00 AM,7.81,40.57,,,,
2484,08/07/19 08:30:00 AM,7.80,40.60,,,,
2485,08/07/19 08:45:00 AM,7.80,40.68,,,,
2486,08/07/19 09:00:00 AM,7.79,40.75,,,,
2487,08/07/19 09:15:00 AM,7.79,40.82,,,,
2488,08/07/19 09:30:00 AM,7.78,40.86,,,,
2489,08/07/19 09:45:00 AM,7.79,40.93,,,,
2490,08/07/19 10:00:00 AM,7.78,41.00,,,,
2491,08/07/19 10:15:00 AM,7.76,41.14,,,,
2492,08/07/19 10:30:00 AM,7.74,41.36,,,,
2493,08/07/19 10:45:00 AM,7.70,41.58,,,,
2494,08/07/19 11:00:00 AM,7.68,41.83,,,,
2495,08/07/19 11:15:00 AM,7.65,42.01,,,,
2496,08/07/19 11:30:00 AM,7.64,42.19,,,,
2497,08/07/19 11:45:00 AM,7.62,42.37,,,,
2498,08/07/19 12:00:00 PM,7.61,42.55,,,,
2499,08/07/19 12:15:00 PM,7.59,42.80,,,,
2500,08/07/19 12:30:00 PM,7.55,43.05,,,,
2501,08/07/19 12:45:00 PM,7.53,43.27,,,,
2502,08/07/19 01:00:00 PM,7.50,43.59,,,,
2503,08/07/19 01:15:00 PM,7.48,43.81,,,,
2504,08/07/19 01:30:00 PM,7.45,44.10,,,,
2505,08/07/19 01:45:00 PM,7.40,44.49,,,,
2506,08/07/19 02:00:00 PM,7.34,44.92,,,,
2507,08/07/19 02:15:00 PM,7.32,45.18,,,,
2508,08/07/19 02:30:00 PM,7.29,45.43,,,,
2509,08/07/19 02:45:00 PM,7.27,45.54,,,,
2510,08/07/19 03:00:00 PM,7.26,45.79,,,,
2511,08/07/19 03:15:00 PM,7.22,46.04,,,,
2512,08/07/19 03:30:00 PM,7.20,46.15,,,,
2513,08/07/19 03:45:00 PM,7.19,46.22,,,,
2514,08/07/19 04:00:00 PM,7.19,46.22,,,,
2515,08/07/19 04:15:00 PM,7.19,46.26,,,,
2516,08/07/19 04:30:00 PM,7.18,46.33,,,,
2517,08/07/19 04:45:00 PM,7.17,46.33,,,,
2518,08/07/19 05:00:00 PM,7.18,46.18,,,,
2519,08/07/19 05:15:00 PM,7.21,46.00,,,,
2520,08/07/19 05:30:00 PM,7.22,45.79,,,,
2521,08/07/19 05:45:00 PM,7.24,45.57,,,,
2522,08/07/19 06:00:00 PM,7.26,45.32,,,,
2523,08/07/19 06:15:00 PM,7.29,45.10,,,,
2524,08/07/19 06:30:00 PM,7.31,44.85,,,,
2525,08/07/19 06:45:00 PM,7.33,44.64,,,,
2526,08/07/19 07:00:00 PM,7.35,44.38,,,,
2527,08/07/19 07:15:00 PM,7.38,44.17,,,,
2528,08/07/19 07:30:00 PM,7.40,43.95,,,,
2529,08/07/19 07:45:00 PM,7.42,43.77,,,,
2530,08/07/19 08:00:00 PM,7.43,43.59,,,,
2531,08/07/19 08:15:00 PM,7.47,43.41,,,,
2532,08/07/19 08:30:00 PM,7.48,43.27,,,,
2533,08/07/19 08:45:00 PM,7.49,43.09,,,,
2534,08/07/19 09:00:00 PM,7.51,42.94,,,,
2535,08/07/19 09:15:00 PM,7.53,42.80,,,,
2536,08/07/19 09:30:00 PM,7.54,42.66,,,,
2537,08/07/19 09:45:00 PM,7.55,42.55,,,,
2538,08/07/19 10:00:00 PM,7.57,42.44,,,,
2539,08/07/19 10:15:00 PM,7.58,42.33,,,,
2540,08/07/19 10:30:00 PM,7.58,42.22,,,,
2541,08/07/19 10:45:00 PM,7.59,42.15,,,,
2542,08/07/19 11:00:00 PM,7.59,42.08,,,,
2543,08/07/19 11:15:00 PM,7.60,41.97,,,,
2544,08/07/19 11:30:00 PM,7.61,41.90,,,,
2545,08/07/19 11:45:00 PM,7.62,41.83,,,,
2546,08/08/19 12:00:00 AM,7.62,41.76,,,,
2547,08/08/19 12:15:00 AM,7.62,41.68,,,,
2548,08/08/19 12:30:00 AM,7.63,41.61,,,,
2549,08/08/19 12:45:00 AM,7.63,41.54,,,,
2550,08/08/19 01:00:00 AM,7.65,41.47,,,,
2551,08/08/19 01:15:00 AM,7.65,41.40,,,,
2552,08/08/19 01:30:00 AM,7.64,41.32,,,,
2553,08/08/19 01:45:00 AM,7.66,41.29,,,,
2554,08/08/19 02:00:00 AM,7.67,41.22,,,,
2555,08/08/19 02:15:00 AM,7.61,41.18,,,,
2556,08/08/19 02:30:00 AM,7.60,41.14,,,,
2557,08/08/19 02:45:00 AM,7.60,41.07,,,,
2558,08/08/19 03:00:00 AM,7.67,41.04,,,,
2559,08/08/19 03:15:00 AM,7.65,40.96,,,,
2560,08/08/19 03:30:00 AM,7.68,40.89,,,,
2561,08/08/19 03:45:00 AM,7.69,40.82,,,,
2562,08/08/19 04:00:00 AM,7.70,40.75,,,,
2563,08/08/19 04:15:00 AM,7.72,40.68,,,,
2564,08/08/19 04:30:00 AM,7.74,40.60,,,,
2565,08/08/19 04:45:00 AM,7.75,40.50,,,,
2566,08/08/19 05:00:00 AM,7.76,40.42,,,,
2567,08/08/19 05:15:00 AM,7.78,40.39,,,,
2568,08/08/19 05:30:00 AM,7.79,40.32,,,,
2569,08/08/19 05:45:00 AM,7.79,40.24,,,,
2570,08/08/19 06:00:00 AM,7.79,40.21,,,,
2571,08/08/19 06:15:00 AM,7.80,40.17,,,,
2572,08/08/19 06:30:00 AM,7.79,40.14,,,,
2573,08/08/19 06:45:00 AM,7.80,40.10,,,,
2574,08/08/19 07:00:00 AM,7.82,40.03,,,,
2575,08/08/19 07:15:00 AM,7.83,39.92,,,,
2576,08/08/19 07:30:00 AM,7.85,39.85,,,,
2577,08/08/19 07:45:00 AM,7.85,39.81,,,,
2578,08/08/19 08:00:00 AM,7.86,39.85,,,,
2579,08/08/19 08:15:00 AM,7.86,39.88,,,,
2580,08/08/19 08:30:00 AM,7.86,39.96,,,,
2581,08/08/19 08:45:00 AM,7.86,40.03,,,,
2582,08/08/19 09:00:00 AM,7.85,40.14,,,,
2583,08/08/19 09:15:00 AM,7.84,40.28,,,,
2584,08/08/19 09:30:00 AM,7.82,40.50,,,,
2585,08/08/19 09:45:00 AM,7.80,40.75,,,,
2586,08/08/19 10:00:00 AM,7.76,41.00,,,,
2587,08/08/19 10:15:00 AM,7.73,41.32,,,,
2588,08/08/19 10:30:00 AM,7.70,41.61,,,,
2589,08/08/19 10:45:00 AM,7.67,41.90,,,,
2590,08/08/19 11:00:00 AM,7.64,42.22,,,,
2591,08/08/19 11:15:00 AM,7.60,42.58,,,,
2592,08/08/19 11:30:00 AM,7.55,43.05,,,,
2593,08/08/19 11:45:00 AM,7.51,43.34,,,,
2594,08/08/19 12:00:00 PM,7.48,43.59,,,,
2595,08/08/19 12:15:00 PM,7.46,43.77,,,,
2596,08/08/19 12:30:00 PM,7.43,44.10,,,,
2597,08/08/19 12:45:00 PM,7.39,44.60,,,,
2598,08/08/19 01:00:00 PM,7.32,45.14,,,,
2599,08/08/19 01:15:00 PM,7.26,45.64,,,,
2600,08/08/19 01:30:00 PM,7.20,45.93,,,,
2601,08/08/19 01:45:00 PM,7.17,45.97,,,,
2602,08/08/19 02:00:00 PM,7.18,45.90,,,,
2603,08/08/19 02:15:00 PM,7.20,45.86,,,,
2604,08/08/19 02:30:00 PM,7.19,45.86,,,,
2605,08/08/19 02:45:00 PM,7.19,45.82,,,,
2606,08/08/19 03:00:00 PM,7.20,45.72,,,,
2607,08/08/19 03:15:00 PM,7.20,45.72,,,,
2608,08/08/19 03:30:00 PM,7.20,45.68,,,,
2609,08/08/19 03:45:00 PM,7.20,45.61,,,,
2610,08/08/19 04:00:00 PM,7.20,45.72,,,,
2611,08/08/19 04:15:00 PM,7.19,45.79,,,,
2612,08/08/19 04:30:00 PM,7.19,45.82,,,,
2613,08/08/19 04:45:00 PM,7.18,45.79,,,,
2614,08/08/19 05:00:00 PM,7.17,45.72,,,,
2615,08/08/19 05:15:00 PM,7.18,45.61,,,,
2616,08/08/19 05:30:00 PM,7.13,45.46,,,,
2617,08/08/19 05:45:00 PM,7.15,45.32,,,,
2618,08/08/19 06:00:00 PM,7.19,45.10,,,,
2619,08/08/19 06:15:00 PM,7.23,44.92,,,,
2620,08/08/19 06:30:00 PM,7.26,44.67,,,,
2621,08/08/19 06:45:00 PM,7.28,44.42,,,,
2622,08/08/19 07:00:00 PM,7.32,44.17,,,,
2623,08/08/19 07:15:00 PM,7.36,43.95,,,,
2624,08/08/19 07:30:00 PM,7.39,43.74,,,,
2625,08/08/19 07:45:00 PM,7.42,43.52,,,,
2626,08/08/19 08:00:00 PM,7.43,43.38,,,,
2627,08/08/19 08:15:00 PM,7.47,43.20,,,,
2628,08/08/19 08:30:00 PM,7.48,43.02,,,,
2629,08/08/19 08:45:00 PM,7.50,42.87,,,,
2630,08/08/19 09:00:00 PM,7.51,42.73,,,,
2631,08/08/19 09:15:00 PM,7.53,42.58,,,,
2632,08/08/19 09:30:00 PM,7.54,42.48,,,,
2633,08/08/19 09:45:00 PM,7.55,42.40,,,,
2634,08/08/19 10:00:00 PM,7.55,42.30,,,,
2635,08/08/19 10:15:00 PM,7.56,42.19,,,,
2636,08/08/19 10:30:00 PM,7.57,42.12,,,,
2637,08/08/19 10:45:00 PM,7.57,42.04,,,,
2638,08/08/19 11:00:00 PM,7.59,41.97,,,,
2639,08/08/19 11:15:00 PM,7.58,41.94,,,,
2640,08/08/19 11:30:00 PM,7.59,41.86,,,,
2641,08/08/19 11:45:00 PM,7.59,41.79,,,,
2642,08/09/19 12:00:00 AM,7.60,41.76,,,,
2643,08/09/19 12:15:00 AM,7.60,41.72,,,,
2644,08/09/19 12:30:00 AM,7.60,41.65,,,,
2645,08/09/19 12:45:00 AM,7.61,41.61,,,,
2646,08/09/19 01:00:00 AM,7.62,41.58,,,,
2647,08/09/19 01:15:00 AM,7.62,41.54,,,,
2648,08/09/19 01:30:00 AM,7.62,41.50,,,,
2649,08/09/19 01:45:00 AM,7.63,41.43,,,,
2650,08/09/19 02:00:00 AM,7.63,41.36,,,,
2651,08/09/19 02:15:00 AM,7.64,41.32,,,,
2652,08/09/19 02:30:00 AM,7.64,41.25,,,,
2653,08/09/19 02:45:00 AM,7.65,41.22,,,,
2654,08/09/19 03:00:00 AM,7.65,41.14,,,,
2655,08/09/19 03:15:00 AM,7.66,41.11,,,,
2656,08/09/19 03:30:00 AM,7.66,41.07,,,,
2657,08/09/19 03:45:00 AM,7.66,41.04,,,,
2658,08/09/19 04:00:00 AM,7.67,41.00,,,,
2659,08/09/19 04:15:00 AM,7.67,40.96,,,,
2660,08/09/19 04:30:00 AM,7.67,40.93,,,,
2661,08/09/19 04:45:00 AM,7.68,40.86,,,,
2662,08/09/19 05:00:00 AM,7.68,40.82,,,,
2663,08/09/19 05:15:00 AM,7.69,40.78,,,,
2664,08/09/19 05:30:00 AM,7.70,40.71,,,,
2665,08/09/19 05:45:00 AM,7.71,40.68,,,,
2666,08/09/19 06:00:00 AM,7.71,40.64,,,,
2667,08/09/19 06:15:00 AM,7.72,40.57,,,,
2668,08/09/19 06:30:00 AM,7.72,40.50,,,,
2669,08/09/19 06:45:00 AM,7.73,40.46,,,,
2670,08/09/19 07:00:00 AM,7.73,40.42,,,,
2671,08/09/19 07:15:00 AM,7.75,40.35,,,,
2672,08/09/19 07:30:00 AM,7.75,40.32,,,,
2673,08/09/19 07:45:00 AM,7.75,40.32,,,,
2674,08/09/19 08:00:00 AM,7.76,40.28,,,,
2675,08/09/19 08:15:00 AM,7.76,40.32,,,,
2676,08/09/19 08:30:00 AM,7.76,40.35,,,,
2677,08/09/19 08:45:00 AM,7.76,40.42,,,,
2678,08/09/19 09:00:00 AM,7.76,40.50,,,,
2679,08/09/19 09:15:00 AM,7.75,40.60,,,,
2680,08/09/19 09:30:00 AM,7.74,40.71,,,,
2681,08/09/19 09:45:00 AM,7.72,40.86,,,,
2682,08/09/19 10:00:00 AM,7.72,41.04,,,,
2683,08/09/19 10:15:00 AM,7.69,41.25,,,,
2684,08/09/19 10:30:00 AM,7.67,41.47,,,,
2685,08/09/19 10:45:00 AM,7.62,41.68,,,,
2686,08/09/19 11:00:00 AM,7.52,41.94,,,,
2687,08/09/19 11:15:00 AM,7.55,42.12,,,,
2688,08/09/19 11:30:00 AM,7.51,42.30,,,,
2689,08/09/19 11:45:00 AM,7.50,42.44,,,,
2690,08/09/19 12:00:00 PM,7.50,42.55,,,,
2691,08/09/19 12:15:00 PM,7.48,42.62,,,,
2692,08/09/19 12:30:00 PM,7.49,42.69,,,,
2693,08/09/19 12:45:00 PM,7.47,42.76,,,,
2694,08/09/19 01:00:00 PM,7.42,42.91,,,,
2695,08/09/19 01:15:00 PM,7.45,43.05,,,,
2696,08/09/19 01:30:00 PM,7.47,43.09,,,,
2697,08/09/19 01:45:00 PM,7.47,43.20,,,,
2698,08/09/19 02:00:00 PM,7.46,43.30,,,,
2699,08/09/19 02:15:00 PM,7.45,43.41,,,,
2700,08/09/19 02:30:00 PM,7.45,43.48,,,,
2701,08/09/19 02:45:00 PM,7.42,43.59,,,,
2702,08/09/19 03:00:00 PM,7.41,43.56,,,,
2703,08/09/19 03:15:00 PM,7.42,43.56,,,,
2704,08/09/19 03:30:00 PM,7.42,43.63,,,,
2705,08/09/19 03:45:00 PM,7.40,43.74,,,,
2706,08/09/19 04:00:00 PM,7.38,43.92,,,,
2707,08/09/19 04:15:00 PM,7.35,44.10,,,,
2708,08/09/19 04:30:00 PM,7.33,44.20,,,,
2709,08/09/19 04:45:00 PM,7.28,44.28,,,,
2710,08/09/19 05:00:00 PM,7.29,44.24,,,,
2711,08/09/19 05:15:00 PM,7.31,44.17,,,,
2712,08/09/19 05:30:00 PM,7.32,44.02,,,,
2713,08/09/19 05:45:00 PM,7.33,43.88,,,,
2714,08/09/19 06:00:00 PM,7.34,43.74,,,,
2715,08/09/19 06:15:00 PM,7.36,43.59,,,,
2716,08/09/19 06:30:00 PM,7.36,43.41,,,,
2717,08/09/19 06:45:00 PM,7.30,43.23,,,,
2718,08/09/19 07:00:00 PM,7.36,43.05,,,,
2719,08/09/19 07:15:00 PM,7.39,42.87,,,,
2720,08/09/19 07:30:00 PM,7.45,42.69,,,,
2721,08/09/19 07:45:00 PM,7.50,42.51,,,,
2722,08/09/19 08:00:00 PM,7.43,42.40,,,,
2723,08/09/19 08:15:00 PM,7.32,42.26,,,,
2724,08/09/19 08:30:00 PM,7.45,42.15,,,,
2725,08/09/19 08:45:00 PM,7.51,42.04,,,,
2726,08/09/19 09:00:00 PM,7.55,41.94,,,,
2727,08/09/19 09:15:00 PM,7.58,41.86,,,,
2728,08/09/19 09:30:00 PM,7.59,41.79,,,,
2729,08/09/19 09:45:00 PM,7.60,41.72,,,,
2730,08/09/19 10:00:00 PM,7.61,41.65,,,,
2731,08/09/19 10:15:00 PM,7.62,41.61,,,,
2732,08/09/19 10:30:00 PM,7.62,41.54,,,,
2733,08/09/19 10:45:00 PM,7.63,41.50,,,,
2734,08/09/19 11:00:00 PM,7.64,41.43,,,,
2735,08/09/19 11:15:00 PM,7.65,41.36,,,,
2736,08/09/19 11:30:00 PM,7.66,41.32,,,,
2737,08/09/19 11:45:00 PM,7.66,41.25,,,,
2738,08/10/19 12:00:00 AM,7.66,41.22,,,,
2739,08/10/19 12:15:00 AM,7.66,41.18,,,,
2740,08/10/19 12:30:00 AM,7.67,41.14,,,,
2741,08/10/19 12:45:00 AM,7.67,41.07,,,,
2742,08/10/19 01:00:00 AM,7.67,41.04,,,,
2743,08/10/19 01:15:00 AM,7.67,41.00,,,,
2744,08/10/19 01:30:00 AM,7.67,40.96,,,,
2745,08/10/19 01:45:00 AM,7.67,40.93,,,,
2746,08/10/19 02:00:00 AM,7.67,40.89,,,,
2747,08/10/19 02:15:00 AM,7.67,40.86,,,,
2748,08/10/19 02:30:00 AM,7.67,40.82,,,,
2749,08/10/19 02:45:00 AM,7.67,40.78,,,,
2750,08/10/19 03:00:00 AM,7.67,40.75,,,,
2751,08/10/19 03:15:00 AM,7.67,40.71,,,,
2752,08/10/19 03:30:00 AM,7.64,40.68,,,,
2753,08/10/19 03:45:00 AM,7.65,40.64,,,,
2754,08/10/19 04:00:00 AM,7.64,40.57,,,,
2755,08/10/19 04:15:00 AM,7.55,40.50,,,,
2756,08/10/19 04:30:00 AM,7.48,40.46,,,,
2757,08/10/19 04:45:00 AM,7.54,40.39,,,,
2758,08/10/19 05:00:00 AM,7.63,40.32,,,,
2759,08/10/19 05:15:00 AM,7.67,40.24,,,,
2760,08/10/19 05:30:00 AM,7.71,40.21,,,,
2761,08/10/19 05:45:00 AM,7.73,40.17,,,,
2762,08/10/19 06:00:00 AM,7.74,40.14,,,,
2763,08/10/19 06:15:00 AM,7.75,40.10,,,,
2764,08/10/19 06:30:00 AM,7.76,40.06,,,,
2765,08/10/19 06:45:00 AM,7.76,40.06,,,,
2766,08/10/19 07:00:00 AM,7.76,40.06,,,,
2767,08/10/19 07:15:00 AM,7.76,40.03,,,,
2768,08/10/19 07:30:00 AM,7.76,40.06,,,,
2769,08/10/19 07:45:00 AM,7.78,40.06,,,,
2770,08/10/19 08:00:00 AM,7.79,40.06,,,,
2771,08/10/19 08:15:00 AM,7.76,40.10,,,,
2772,08/10/19 08:30:00 AM,7.74,40.14,,,,
2773,08/10/19 08:45:00 AM,7.74,40.21,,,,
2774,08/10/19 09:00:00 AM,7.76,40.28,,,,
2775,08/10/19 09:15:00 AM,7.76,40.39,,,,
2776,08/10/19 09:30:00 AM,7.78,40.50,,,,
2777,08/10/19 09:45:00 AM,7.76,40.64,,,,
2778,08/10/19 10:00:00 AM,7.75,40.78,,,,
2779,08/10/19 10:15:00 AM,7.74,40.96,,,,
2780,08/10/19 10:30:00 AM,7.72,41.14,,,,
2781,08/10/19 10:45:00 AM,7.71,41.36,,,,
2782,08/10/19 11:00:00 AM,7.68,41.61,,,,
2783,08/10/19 11:15:00 AM,7.65,41.94,,,,
2784,08/10/19 11:30:00 AM,7.62,42.26,,,,
2785,08/10/19 11:45:00 AM,7.58,42.62,,,,
2786,08/10/19 12:00:00 PM,7.54,42.98,,,,
2787,08/10/19 12:15:00 PM,7.50,43.38,,,,
2788,08/10/19 12:30:00 PM,7.45,43.77,,,,
2789,08/10/19 12:45:00 PM,7.40,44.13,,,,
2790,08/10/19 01:00:00 PM,7.36,44.42,,,,
2791,08/10/19 01:15:00 PM,7.34,44.71,,,,
2792,08/10/19 01:30:00 PM,7.30,45.00,,,,
