"Plot Title: DO_03"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °C (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
2415,06/27/22 07:00:00 PM,7.15,9.26,,,
2416,06/27/22 07:15:00 PM,7.15,9.00,,,
2417,06/27/22 07:30:00 PM,7.20,8.74,,,
2418,06/27/22 07:45:00 PM,7.25,8.48,,,
2419,06/27/22 08:00:00 PM,7.29,8.30,,,
2420,06/27/22 08:15:00 PM,7.36,8.10,,,
2421,06/27/22 08:30:00 PM,7.40,7.90,,,
2422,06/27/22 08:45:00 PM,7.45,7.70,,,
2423,06/27/22 09:00:00 PM,7.45,7.56,,,
2424,06/27/22 09:15:00 PM,7.50,7.44,,,
2425,06/27/22 09:30:00 PM,7.52,7.28,,,
2426,06/27/22 09:45:00 PM,7.56,7.10,,,
2427,06/27/22 10:00:00 PM,7.61,6.92,,,
2428,06/27/22 10:15:00 PM,7.62,6.78,,,
2429,06/27/22 10:30:00 PM,7.65,6.62,,,
2430,06/27/22 10:45:00 PM,7.69,6.44,,,
2431,06/27/22 11:00:00 PM,7.72,6.30,,,
2432,06/27/22 11:15:00 PM,7.74,6.14,,,
2433,06/27/22 11:30:00 PM,7.77,6.00,,,
2434,06/27/22 11:45:00 PM,7.80,5.88,,,
2435,06/28/22 12:00:00 AM,7.82,5.76,,,
2436,06/28/22 12:15:00 AM,7.84,5.66,,,
2437,06/28/22 12:30:00 AM,7.87,5.56,,,
2438,06/28/22 12:45:00 AM,7.88,5.46,,,
2439,06/28/22 01:00:00 AM,7.89,5.36,,,
2440,06/28/22 01:15:00 AM,7.91,5.26,,,
2441,06/28/22 01:30:00 AM,7.94,5.18,,,
2442,06/28/22 01:45:00 AM,7.96,5.10,,,
2443,06/28/22 02:00:00 AM,7.97,5.02,,,
2444,06/28/22 02:15:00 AM,7.99,4.90,,,
2445,06/28/22 02:30:00 AM,8.01,4.82,,,
2446,06/28/22 02:45:00 AM,8.02,4.72,,,
2447,06/28/22 03:00:00 AM,8.07,4.60,,,
2448,06/28/22 03:15:00 AM,8.08,4.52,,,
2449,06/28/22 03:30:00 AM,8.08,4.42,,,
2450,06/28/22 03:45:00 AM,8.10,4.32,,,
2451,06/28/22 04:00:00 AM,8.14,4.24,,,
2452,06/28/22 04:15:00 AM,8.16,4.16,,,
2453,06/28/22 04:30:00 AM,8.17,4.06,,,
2454,06/28/22 04:45:00 AM,8.17,3.98,,,
2455,06/28/22 05:00:00 AM,8.19,3.90,,,
2456,06/28/22 05:15:00 AM,8.20,3.84,,,
2457,06/28/22 05:30:00 AM,8.22,3.78,,,
2458,06/28/22 05:45:00 AM,8.23,3.70,,,
2459,06/28/22 06:00:00 AM,8.25,3.64,,,
2460,06/28/22 06:15:00 AM,8.27,3.56,,,
2461,06/28/22 06:30:00 AM,8.27,3.48,,,
2462,06/28/22 06:45:00 AM,8.31,3.40,,,
2463,06/28/22 07:00:00 AM,8.32,3.34,,,
2464,06/28/22 07:15:00 AM,8.31,3.30,,,
2465,06/28/22 07:30:00 AM,8.34,3.22,,,
2466,06/28/22 07:45:00 AM,8.35,3.16,,,
2467,06/28/22 08:00:00 AM,8.38,3.12,,,
2468,06/28/22 08:15:00 AM,8.38,3.06,,,
2469,06/28/22 08:30:00 AM,8.40,3.06,,,
2470,06/28/22 08:45:00 AM,8.40,3.08,,,
2471,06/28/22 09:00:00 AM,8.35,3.16,,,
2472,06/28/22 09:15:00 AM,8.34,3.34,,,
2473,06/28/22 09:30:00 AM,8.28,3.60,,,
2474,06/28/22 09:45:00 AM,8.21,3.90,,,
2475,06/28/22 10:00:00 AM,8.13,4.26,,,
2476,06/28/22 10:15:00 AM,8.06,4.68,,,
2477,06/28/22 10:30:00 AM,7.96,5.14,,,
2478,06/28/22 10:45:00 AM,7.85,5.64,,,
2479,06/28/22 11:00:00 AM,7.77,6.16,,,
2480,06/28/22 11:15:00 AM,7.64,6.72,,,
2481,06/28/22 11:30:00 AM,7.50,7.36,,,
2482,06/28/22 11:45:00 AM,7.38,8.04,,,
2483,06/28/22 12:00:00 PM,7.28,8.54,,,
2484,06/28/22 12:15:00 PM,7.20,9.04,,,
2485,06/28/22 12:30:00 PM,7.09,9.64,,,
2486,06/28/22 12:45:00 PM,6.97,10.24,,,
2487,06/28/22 01:00:00 PM,6.87,10.84,,,
2488,06/28/22 01:15:00 PM,6.80,11.34,,,
2489,06/28/22 01:30:00 PM,6.72,11.76,,,
2490,06/28/22 01:45:00 PM,6.64,12.12,,,
2491,06/28/22 02:00:00 PM,6.58,12.48,,,
2492,06/28/22 02:15:00 PM,6.57,12.58,,,
2493,06/28/22 02:30:00 PM,6.57,12.66,,,
2494,06/28/22 02:45:00 PM,6.56,12.82,,,
2495,06/28/22 03:00:00 PM,6.55,13.00,,,
2496,06/28/22 03:15:00 PM,6.54,13.02,,,
2497,06/28/22 03:30:00 PM,6.54,13.08,,,
2498,06/28/22 03:45:00 PM,6.55,13.06,,,
2499,06/28/22 04:00:00 PM,6.54,13.08,,,
2500,06/28/22 04:15:00 PM,6.59,12.82,,,
2501,06/28/22 04:30:00 PM,6.68,12.42,,,
2502,06/28/22 04:45:00 PM,6.64,12.42,,,
2503,06/28/22 05:00:00 PM,6.68,12.12,,,
2504,06/28/22 05:15:00 PM,6.72,11.90,,,
2505,06/28/22 05:30:00 PM,6.80,11.58,,,
2506,06/28/22 05:45:00 PM,6.84,11.28,,,
2507,06/28/22 06:00:00 PM,6.88,11.00,,,
2508,06/28/22 06:15:00 PM,6.91,10.78,,,
2509,06/28/22 06:30:00 PM,6.95,10.54,,,
2510,06/28/22 06:45:00 PM,7.01,10.24,,,
2511,06/28/22 07:00:00 PM,7.08,9.92,,,
2512,06/28/22 07:15:00 PM,7.14,9.64,,,
2513,06/28/22 07:30:00 PM,7.19,9.40,,,
2514,06/28/22 07:45:00 PM,7.24,9.16,,,
2515,06/28/22 08:00:00 PM,7.27,8.96,,,
2516,06/28/22 08:15:00 PM,7.33,8.74,,,
2517,06/28/22 08:30:00 PM,7.36,8.56,,,
2518,06/28/22 08:45:00 PM,7.38,8.46,,,
2519,06/28/22 09:00:00 PM,7.40,8.34,,,
2520,06/28/22 09:15:00 PM,7.46,8.06,,,
2521,06/28/22 09:30:00 PM,7.52,7.78,,,
2522,06/28/22 09:45:00 PM,7.57,7.56,,,
2523,06/28/22 10:00:00 PM,7.60,7.38,,,
2524,06/28/22 10:15:00 PM,7.65,7.16,,,
2525,06/28/22 10:30:00 PM,7.70,6.96,,,
2526,06/28/22 10:45:00 PM,7.73,6.82,,,
2527,06/28/22 11:00:00 PM,7.75,6.70,,,
2528,06/28/22 11:15:00 PM,7.79,6.50,,,
2529,06/28/22 11:30:00 PM,7.80,6.44,,,
2530,06/28/22 11:45:00 PM,7.81,6.34,,,
2531,06/29/22 12:00:00 AM,7.83,6.18,,,
2532,06/29/22 12:15:00 AM,7.85,6.10,,,
2533,06/29/22 12:30:00 AM,7.87,6.02,,,
2534,06/29/22 12:45:00 AM,7.89,5.92,,,
2535,06/29/22 01:00:00 AM,7.90,5.86,,,
2536,06/29/22 01:15:00 AM,7.89,5.84,,,
2537,06/29/22 01:30:00 AM,7.88,5.82,,,
2538,06/29/22 01:45:00 AM,7.88,5.82,,,
2539,06/29/22 02:00:00 AM,7.87,5.82,,,
2540,06/29/22 02:15:00 AM,7.86,5.88,,,
2541,06/29/22 02:30:00 AM,7.84,5.90,,,
2542,06/29/22 02:45:00 AM,7.84,5.90,,,
2543,06/29/22 03:00:00 AM,7.87,5.80,,,
2544,06/29/22 03:15:00 AM,7.87,5.76,,,
2545,06/29/22 03:30:00 AM,7.88,5.70,,,
2546,06/29/22 03:45:00 AM,7.90,5.66,,,
2547,06/29/22 04:00:00 AM,7.89,5.66,,,
2548,06/29/22 04:15:00 AM,7.89,5.64,,,
2549,06/29/22 04:30:00 AM,7.89,5.62,,,
2550,06/29/22 04:45:00 AM,7.92,5.54,,,
2551,06/29/22 05:00:00 AM,7.93,5.50,,,
2552,06/29/22 05:15:00 AM,7.93,5.46,,,
2553,06/29/22 05:30:00 AM,7.96,5.34,,,
2554,06/29/22 05:45:00 AM,8.00,5.18,,,
2555,06/29/22 06:00:00 AM,8.04,5.04,,,
2556,06/29/22 06:15:00 AM,8.04,5.00,,,
2557,06/29/22 06:30:00 AM,8.05,4.98,,,
2558,06/29/22 06:45:00 AM,8.06,4.94,,,
2559,06/29/22 07:00:00 AM,8.06,4.90,,,
2560,06/29/22 07:15:00 AM,8.06,4.90,,,
2561,06/29/22 07:30:00 AM,8.07,4.84,,,
2562,06/29/22 07:45:00 AM,8.09,4.76,,,
2563,06/29/22 08:00:00 AM,8.11,4.70,,,
2564,06/29/22 08:15:00 AM,8.12,4.64,,,
2565,06/29/22 08:30:00 AM,8.09,4.74,,,
2566,06/29/22 08:45:00 AM,8.07,4.82,,,
2567,06/29/22 09:00:00 AM,8.05,4.88,,,
2568,06/29/22 09:15:00 AM,8.04,4.96,,,
2569,06/29/22 09:30:00 AM,7.99,5.10,,,
2570,06/29/22 09:45:00 AM,7.97,5.20,,,
2571,06/29/22 10:00:00 AM,7.99,5.20,,,
2572,06/29/22 10:15:00 AM,7.97,5.24,,,
2573,06/29/22 10:30:00 AM,7.95,5.36,,,
2574,06/29/22 10:45:00 AM,7.92,5.48,,,
2575,06/29/22 11:00:00 AM,7.92,5.52,,,
2576,06/29/22 11:15:00 AM,7.84,5.82,,,
2577,06/29/22 11:30:00 AM,7.73,6.34,,,
2578,06/29/22 11:45:00 AM,7.62,6.80,,,
2579,06/29/22 12:00:00 PM,7.59,7.00,,,
2580,06/29/22 12:15:00 PM,7.51,7.42,,,
2581,06/29/22 12:30:00 PM,7.42,7.84,,,
2582,06/29/22 12:45:00 PM,7.43,7.88,,,
2583,06/29/22 01:00:00 PM,7.48,7.84,,,
2584,06/29/22 01:15:00 PM,7.36,8.32,,,
2585,06/29/22 01:29:05 PM,,,Logged,,
2586,06/29/22 01:29:25 PM,,,,Logged,Logged
