"Plot Title: 21223042"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21223042, SEN S/N: 21223042)","Temp, °C (LGR S/N: 21223042, SEN S/N: 21223042)","End Of File (LGR S/N: 21223042)"
6065,04/06/22 04:20:00 PM,-0.05,9.98,
6066,04/06/22 04:25:00 PM,-0.05,9.98,
6067,04/06/22 04:30:00 PM,-0.05,9.98,
6068,04/06/22 04:35:00 PM,-0.05,10.00,
6069,04/06/22 04:40:00 PM,-0.05,10.00,
6070,04/06/22 04:45:00 PM,-0.05,10.00,
6071,04/06/22 04:50:00 PM,-0.05,10.00,
6072,04/06/22 04:55:00 PM,-0.05,10.00,
6073,04/06/22 05:00:00 PM,-0.05,10.00,
6074,04/06/22 05:05:00 PM,-0.05,9.98,
6075,04/06/22 05:10:00 PM,-0.05,9.98,
6076,04/06/22 05:15:00 PM,-0.04,9.96,
6077,04/06/22 05:20:00 PM,-0.04,9.94,
6078,04/06/22 05:25:00 PM,-0.05,9.94,
6079,04/06/22 05:30:00 PM,-0.05,9.92,
6080,04/06/22 05:35:00 PM,-0.05,9.90,
6081,04/06/22 05:40:00 PM,-0.04,9.88,
6082,04/06/22 05:45:00 PM,-0.05,9.86,
6083,04/06/22 05:50:00 PM,-0.04,9.82,
6084,04/06/22 05:55:00 PM,-0.04,9.80,
6085,04/06/22 06:00:00 PM,-0.04,9.78,
6086,04/06/22 06:05:00 PM,-0.04,9.76,
6087,04/06/22 06:10:00 PM,-0.04,9.72,
6088,04/06/22 06:15:00 PM,-0.04,9.70,
6089,04/06/22 06:20:00 PM,-0.04,9.68,
6090,04/06/22 06:25:00 PM,-0.04,9.66,
6091,04/06/22 06:30:00 PM,-0.04,9.62,
6092,04/06/22 06:35:00 PM,-0.04,9.60,
6093,04/06/22 06:40:00 PM,-0.04,9.58,
6094,04/06/22 06:45:00 PM,-0.04,9.54,
6095,04/06/22 06:50:00 PM,-0.04,9.52,
6096,04/06/22 06:55:00 PM,-0.04,9.48,
6097,04/06/22 07:00:00 PM,-0.04,9.46,
6098,04/06/22 07:05:00 PM,-0.04,9.44,
6099,04/06/22 07:10:00 PM,-0.04,9.42,
6100,04/06/22 07:15:00 PM,-0.04,9.38,
6101,04/06/22 07:20:00 PM,-0.04,9.36,
6102,04/06/22 07:25:00 PM,-0.04,9.34,
6103,04/06/22 07:30:00 PM,-0.04,9.32,
6104,04/06/22 07:35:00 PM,-0.04,9.30,
6105,04/06/22 07:40:00 PM,-0.04,9.28,
6106,04/06/22 07:45:00 PM,-0.04,9.26,
6107,04/06/22 07:50:00 PM,-0.04,9.24,
6108,04/06/22 07:55:00 PM,-0.04,9.22,
6109,04/06/22 08:00:00 PM,-0.04,9.20,
6110,04/06/22 08:05:00 PM,-0.04,9.18,
6111,04/06/22 08:10:00 PM,-0.04,9.16,
6112,04/06/22 08:15:00 PM,-0.04,9.14,
6113,04/06/22 08:20:00 PM,-0.04,9.14,
6114,04/06/22 08:25:00 PM,-0.04,9.12,
6115,04/06/22 08:30:00 PM,-0.04,9.10,
6116,04/06/22 08:35:00 PM,-0.04,9.08,
6117,04/06/22 08:40:00 PM,-0.04,9.08,
6118,04/06/22 08:45:00 PM,-0.04,9.06,
6119,04/06/22 08:50:00 PM,-0.04,9.06,
6120,04/06/22 08:55:00 PM,-0.04,9.04,
6121,04/06/22 09:00:00 PM,-0.04,9.02,
6122,04/06/22 09:05:00 PM,-0.04,9.02,
6123,04/06/22 09:10:00 PM,-0.04,9.00,
6124,04/06/22 09:15:00 PM,-0.04,9.00,
6125,04/06/22 09:20:00 PM,-0.04,8.98,
6126,04/06/22 09:25:00 PM,-0.04,8.98,
6127,04/06/22 09:30:00 PM,-0.04,8.96,
6128,04/06/22 09:35:00 PM,-0.04,8.96,
6129,04/06/22 09:40:00 PM,-0.04,8.96,
6130,04/06/22 09:45:00 PM,-0.04,8.94,
6131,04/06/22 09:50:00 PM,-0.04,8.92,
6132,04/06/22 09:55:00 PM,-0.04,8.92,
6133,04/06/22 10:00:00 PM,-0.04,8.92,
6134,04/06/22 10:05:00 PM,-0.04,8.90,
6135,04/06/22 10:10:00 PM,-0.04,8.90,
6136,04/06/22 10:15:00 PM,-0.04,8.90,
6137,04/06/22 10:20:00 PM,-0.04,8.88,
6138,04/06/22 10:25:00 PM,-0.04,8.88,
6139,04/06/22 10:30:00 PM,-0.04,8.86,
6140,04/06/22 10:35:00 PM,-0.04,8.86,
6141,04/06/22 10:40:00 PM,-0.04,8.86,
6142,04/06/22 10:45:00 PM,-0.04,8.86,
6143,04/06/22 10:50:00 PM,-0.04,8.84,
6144,04/06/22 10:55:00 PM,-0.04,8.84,
6145,04/06/22 11:00:00 PM,-0.04,8.84,
6146,04/06/22 11:05:00 PM,-0.04,8.82,
6147,04/06/22 11:10:00 PM,-0.04,8.82,
6148,04/06/22 11:15:00 PM,-0.04,8.82,
6149,04/06/22 11:20:00 PM,-0.04,8.82,
6150,04/06/22 11:25:00 PM,-0.04,8.80,
6151,04/06/22 11:30:00 PM,-0.04,8.80,
6152,04/06/22 11:35:00 PM,-0.04,8.80,
6153,04/06/22 11:40:00 PM,-0.04,8.80,
6154,04/06/22 11:45:00 PM,-0.04,8.78,
6155,04/06/22 11:50:00 PM,-0.04,8.78,
6156,04/06/22 11:55:00 PM,-0.04,8.78,
6157,04/07/22 12:00:00 AM,-0.04,8.78,
6158,04/07/22 12:05:00 AM,-0.04,8.78,
6159,04/07/22 12:10:00 AM,-0.04,8.78,
6160,04/07/22 12:15:00 AM,-0.04,8.76,
6161,04/07/22 12:20:00 AM,-0.04,8.76,
6162,04/07/22 12:25:00 AM,-0.04,8.76,
6163,04/07/22 12:30:00 AM,-0.04,8.76,
6164,04/07/22 12:35:00 AM,-0.04,8.76,
6165,04/07/22 12:40:00 AM,-0.04,8.76,
6166,04/07/22 12:45:00 AM,-0.04,8.74,
6167,04/07/22 12:50:00 AM,-0.04,8.74,
6168,04/07/22 12:55:00 AM,-0.04,8.74,
6169,04/07/22 01:00:00 AM,-0.04,8.74,
6170,04/07/22 01:05:00 AM,-0.04,8.74,
6171,04/07/22 01:10:00 AM,-0.04,8.74,
6172,04/07/22 01:15:00 AM,-0.04,8.74,
6173,04/07/22 01:20:00 AM,-0.04,8.74,
6174,04/07/22 01:25:00 AM,-0.04,8.72,
6175,04/07/22 01:30:00 AM,-0.04,8.72,
6176,04/07/22 01:35:00 AM,-0.04,8.72,
6177,04/07/22 01:40:00 AM,-0.04,8.72,
6178,04/07/22 01:45:00 AM,-0.04,8.72,
6179,04/07/22 01:50:00 AM,-0.04,8.72,
6180,04/07/22 01:55:00 AM,-0.04,8.72,
6181,04/07/22 02:00:00 AM,-0.04,8.72,
6182,04/07/22 02:05:00 AM,-0.04,8.72,
6183,04/07/22 02:10:00 AM,-0.04,8.70,
6184,04/07/22 02:15:00 AM,-0.04,8.70,
6185,04/07/22 02:20:00 AM,-0.04,8.70,
6186,04/07/22 02:25:00 AM,-0.04,8.70,
6187,04/07/22 02:30:00 AM,-0.04,8.70,
6188,04/07/22 02:35:00 AM,-0.04,8.70,
6189,04/07/22 02:40:00 AM,-0.04,8.70,
6190,04/07/22 02:45:00 AM,-0.04,8.70,
6191,04/07/22 02:50:00 AM,-0.04,8.70,
6192,04/07/22 02:55:00 AM,-0.04,8.70,
6193,04/07/22 03:00:00 AM,-0.04,8.70,
6194,04/07/22 03:05:00 AM,-0.04,8.70,
6195,04/07/22 03:10:00 AM,-0.04,8.70,
6196,04/07/22 03:15:00 AM,-0.04,8.70,
6197,04/07/22 03:20:00 AM,-0.04,8.70,
6198,04/07/22 03:25:00 AM,-0.04,8.68,
6199,04/07/22 03:30:00 AM,-0.04,8.68,
6200,04/07/22 03:35:00 AM,-0.04,8.68,
6201,04/07/22 03:40:00 AM,-0.04,8.68,
6202,04/07/22 03:45:00 AM,-0.04,8.68,
6203,04/07/22 03:50:00 AM,-0.04,8.68,
6204,04/07/22 03:55:00 AM,-0.04,8.68,
6205,04/07/22 04:00:00 AM,-0.04,8.68,
6206,04/07/22 04:05:00 AM,-0.04,8.68,
6207,04/07/22 04:10:00 AM,-0.04,8.66,
6208,04/07/22 04:15:00 AM,-0.04,8.66,
6209,04/07/22 04:20:00 AM,-0.04,8.66,
6210,04/07/22 04:25:00 AM,-0.04,8.66,
6211,04/07/22 04:30:00 AM,-0.04,8.66,
6212,04/07/22 04:35:00 AM,-0.04,8.66,
6213,04/07/22 04:40:00 AM,-0.04,8.66,
6214,04/07/22 04:45:00 AM,-0.04,8.66,
6215,04/07/22 04:50:00 AM,-0.04,8.66,
6216,04/07/22 04:55:00 AM,-0.04,8.66,
6217,04/07/22 05:00:00 AM,-0.04,8.66,
6218,04/07/22 05:05:00 AM,-0.04,8.66,
6219,04/07/22 05:10:00 AM,-0.04,8.66,
6220,04/07/22 05:15:00 AM,-0.04,8.66,
6221,04/07/22 05:20:00 AM,-0.04,8.66,
6222,04/07/22 05:25:00 AM,-0.04,8.66,
6223,04/07/22 05:30:00 AM,-0.04,8.66,
6224,04/07/22 05:35:00 AM,-0.04,8.66,
6225,04/07/22 05:40:00 AM,-0.04,8.64,
6226,04/07/22 05:45:00 AM,-0.04,8.64,
6227,04/07/22 05:50:00 AM,-0.04,8.64,
6228,04/07/22 05:55:00 AM,-0.04,8.64,
6229,04/07/22 06:00:00 AM,-0.04,8.62,
6230,04/07/22 06:05:00 AM,-0.04,8.62,
6231,04/07/22 06:10:00 AM,-0.04,8.62,
6232,04/07/22 06:15:00 AM,-0.04,8.62,
6233,04/07/22 06:20:00 AM,-0.04,8.62,
6234,04/07/22 06:25:00 AM,-0.04,8.60,
6235,04/07/22 06:30:00 AM,-0.04,8.60,
6236,04/07/22 06:35:00 AM,-0.04,8.60,
6237,04/07/22 06:40:00 AM,-0.04,8.60,
6238,04/07/22 06:45:00 AM,-0.04,8.60,
6239,04/07/22 06:50:00 AM,-0.04,8.60,
6240,04/07/22 06:55:00 AM,-0.04,8.58,
6241,04/07/22 07:00:00 AM,-0.04,8.58,
6242,04/07/22 07:05:00 AM,-0.04,8.58,
6243,04/07/22 07:10:00 AM,-0.04,8.58,
6244,04/07/22 07:15:00 AM,-0.04,8.58,
6245,04/07/22 07:20:00 AM,-0.04,8.58,
6246,04/07/22 07:25:00 AM,-0.04,8.58,
6247,04/07/22 07:30:00 AM,-0.04,8.58,
6248,04/07/22 07:35:00 AM,-0.04,8.60,
6249,04/07/22 07:40:00 AM,-0.04,8.60,
6250,04/07/22 07:45:00 AM,-0.04,8.60,
6251,04/07/22 07:50:00 AM,-0.04,8.60,
6252,04/07/22 07:55:00 AM,-0.04,8.60,
6253,04/07/22 08:00:00 AM,-0.04,8.62,
6254,04/07/22 08:05:00 AM,-0.04,8.62,
6255,04/07/22 08:10:00 AM,-0.04,8.64,
6256,04/07/22 08:15:00 AM,-0.04,8.64,
6257,04/07/22 08:20:00 AM,-0.04,8.64,
6258,04/07/22 08:25:00 AM,-0.04,8.66,
6259,04/07/22 08:30:00 AM,-0.05,8.66,
6260,04/07/22 08:35:00 AM,-0.04,8.68,
6261,04/07/22 08:40:00 AM,-0.05,8.68,
6262,04/07/22 08:45:00 AM,-0.04,8.68,
6263,04/07/22 08:50:00 AM,-0.04,8.70,
6264,04/07/22 08:55:00 AM,-0.04,8.70,
6265,04/07/22 09:00:00 AM,-0.04,8.72,
6266,04/07/22 09:05:00 AM,-0.04,8.74,
6267,04/07/22 09:10:00 AM,-0.05,8.74,
6268,04/07/22 09:15:00 AM,-0.04,8.76,
6269,04/07/22 09:20:00 AM,-0.04,8.76,
6270,04/07/22 09:25:00 AM,-0.04,8.78,
6271,04/07/22 09:30:00 AM,-0.04,8.80,
6272,04/07/22 09:35:00 AM,-0.05,8.82,
6273,04/07/22 09:40:00 AM,-0.04,8.82,
6274,04/07/22 09:45:00 AM,-0.05,8.84,
6275,04/07/22 09:50:00 AM,-0.04,8.86,
6276,04/07/22 09:55:00 AM,-0.05,8.88,
6277,04/07/22 10:00:00 AM,-0.05,8.90,
6278,04/07/22 10:05:00 AM,-0.05,8.92,
6279,04/07/22 10:10:00 AM,-0.05,8.94,
6280,04/07/22 10:15:00 AM,-0.05,8.96,
6281,04/07/22 10:20:00 AM,-0.05,8.98,
6282,04/07/22 10:25:00 AM,-0.05,9.00,
6283,04/07/22 10:30:00 AM,-0.05,9.02,
6284,04/07/22 10:35:00 AM,-0.05,9.04,
6285,04/07/22 10:40:00 AM,-0.05,9.06,
6286,04/07/22 10:45:00 AM,-0.05,9.08,
6287,04/07/22 10:50:00 AM,-0.05,9.10,
6288,04/07/22 10:55:00 AM,-0.05,9.10,
6289,04/07/22 11:00:00 AM,-0.05,9.12,
6290,04/07/22 11:05:00 AM,-0.05,9.14,
6291,04/07/22 11:10:00 AM,-0.05,9.16,
6292,04/07/22 11:15:00 AM,-0.05,9.20,
6293,04/07/22 11:20:00 AM,-0.05,9.22,
6294,04/07/22 11:25:00 AM,-0.05,9.26,
6295,04/07/22 11:30:00 AM,-0.05,9.30,
6296,04/07/22 11:35:00 AM,-0.05,9.34,
6297,04/07/22 11:40:00 AM,-0.05,9.38,
6298,04/07/22 11:45:00 AM,-0.05,9.44,
6299,04/07/22 11:50:00 AM,-0.05,9.48,
6300,04/07/22 11:55:00 AM,-0.05,9.54,
6301,04/07/22 12:00:00 PM,-0.05,9.60,
6302,04/07/22 12:05:00 PM,-0.05,9.66,
6303,04/07/22 12:10:00 PM,-0.05,9.70,
6304,04/07/22 12:15:00 PM,-0.05,9.76,
6305,04/07/22 12:20:00 PM,-0.05,9.80,
6306,04/07/22 12:25:00 PM,-0.05,9.84,
6307,04/07/22 12:30:00 PM,-0.05,9.88,
6308,04/07/22 12:35:00 PM,-0.05,9.92,
6309,04/07/22 12:40:00 PM,-0.05,9.96,
6310,04/07/22 12:45:00 PM,-0.05,9.98,
6311,04/07/22 12:50:00 PM,-0.05,10.00,
6312,04/07/22 12:55:00 PM,-0.05,10.04,
6313,04/07/22 01:00:00 PM,-0.05,10.06,
6314,04/07/22 01:05:00 PM,-0.05,10.08,
6315,04/07/22 01:10:00 PM,-0.05,10.10,
6316,04/07/22 01:15:00 PM,-0.05,10.12,
6317,04/07/22 01:20:00 PM,-0.05,10.14,
6318,04/07/22 01:25:00 PM,-0.05,10.14,
6319,04/07/22 01:30:00 PM,-0.05,10.16,
6320,04/07/22 01:35:00 PM,-0.05,10.18,
6321,04/07/22 01:40:00 PM,-0.05,10.20,
6322,04/07/22 01:45:00 PM,-0.05,10.20,
6323,04/07/22 01:50:00 PM,-0.05,10.22,
6324,04/07/22 01:55:00 PM,-0.05,10.24,
6325,04/07/22 02:00:00 PM,-0.05,10.26,
6326,04/07/22 02:05:00 PM,-0.05,10.28,
6327,04/07/22 02:10:00 PM,-0.05,10.30,
6328,04/07/22 02:15:00 PM,-0.05,10.34,
6329,04/07/22 02:20:00 PM,-0.05,10.36,
6330,04/07/22 02:25:00 PM,-0.05,10.38,
6331,04/07/22 02:30:00 PM,-0.05,10.42,
6332,04/07/22 02:35:00 PM,-0.05,10.44,
6333,04/07/22 02:40:00 PM,-0.05,10.48,
6334,04/07/22 02:45:00 PM,-0.05,10.50,
6335,04/07/22 02:50:00 PM,-0.05,10.54,
6336,04/07/22 02:55:00 PM,-0.05,10.56,
6337,04/07/22 03:00:00 PM,-0.05,10.58,
6338,04/07/22 03:05:00 PM,-0.05,10.60,
6339,04/07/22 03:10:00 PM,-0.05,10.62,
6340,04/07/22 03:15:00 PM,-0.05,10.64,
6341,04/07/22 03:20:00 PM,-0.05,10.64,
6342,04/07/22 03:25:00 PM,-0.05,10.64,
6343,04/07/22 03:30:00 PM,-0.05,10.64,
6344,04/07/22 03:35:00 PM,-0.05,10.64,
6345,04/07/22 03:40:00 PM,-0.05,10.64,
6346,04/07/22 03:45:00 PM,-0.05,10.64,
6347,04/07/22 03:50:00 PM,-0.05,10.64,
6348,04/07/22 03:55:00 PM,-0.05,10.64,
6349,04/07/22 04:00:00 PM,-0.05,10.62,
6350,04/07/22 04:05:00 PM,-0.05,10.62,
6351,04/07/22 04:10:00 PM,-0.05,10.60,
6352,04/07/22 04:15:00 PM,-0.05,10.60,
6353,04/07/22 04:20:00 PM,-0.05,10.58,
6354,04/07/22 04:25:00 PM,-0.05,10.58,
6355,04/07/22 04:30:00 PM,-0.05,10.58,
6356,04/07/22 04:35:00 PM,-0.05,10.58,
6357,04/07/22 04:40:00 PM,-0.04,10.56,
6358,04/07/22 04:45:00 PM,-0.05,10.56,
6359,04/07/22 04:50:00 PM,-0.05,10.56,
6360,04/07/22 04:55:00 PM,-0.05,10.54,
6361,04/07/22 05:00:00 PM,-0.05,10.54,
6362,04/07/22 05:05:00 PM,-0.04,10.52,
6363,04/07/22 05:10:00 PM,-0.05,10.50,
6364,04/07/22 05:15:00 PM,-0.04,10.48,
6365,04/07/22 05:20:00 PM,-0.04,10.46,
6366,04/07/22 05:25:00 PM,-0.04,10.44,
6367,04/07/22 05:30:00 PM,-0.04,10.42,
6368,04/07/22 05:35:00 PM,-0.04,10.40,
6369,04/07/22 05:40:00 PM,-0.05,10.38,
6370,04/07/22 05:45:00 PM,-0.04,10.36,
6371,04/07/22 05:50:00 PM,-0.04,10.34,
6372,04/07/22 05:55:00 PM,-0.04,10.30,
6373,04/07/22 06:00:00 PM,-0.04,10.28,
6374,04/07/22 06:05:00 PM,-0.04,10.26,
6375,04/07/22 06:10:00 PM,-0.04,10.24,
6376,04/07/22 06:15:00 PM,-0.04,10.20,
6377,04/07/22 06:20:00 PM,-0.04,10.18,
6378,04/07/22 06:25:00 PM,-0.04,10.16,
6379,04/07/22 06:30:00 PM,-0.04,10.12,
6380,04/07/22 06:35:00 PM,-0.04,10.10,
6381,04/07/22 06:40:00 PM,-0.04,10.06,
6382,04/07/22 06:45:00 PM,-0.04,10.04,
6383,04/07/22 06:50:00 PM,-0.04,10.02,
6384,04/07/22 06:55:00 PM,-0.04,9.98,
6385,04/07/22 07:00:00 PM,-0.04,9.96,
6386,04/07/22 07:05:00 PM,-0.04,9.94,
6387,04/07/22 07:10:00 PM,-0.04,9.90,
6388,04/07/22 07:15:00 PM,-0.04,9.88,
6389,04/07/22 07:20:00 PM,-0.04,9.86,
6390,04/07/22 07:25:00 PM,-0.04,9.84,
6391,04/07/22 07:30:00 PM,-0.04,9.82,
6392,04/07/22 07:35:00 PM,-0.04,9.80,
6393,04/07/22 07:40:00 PM,-0.04,9.78,
6394,04/07/22 07:45:00 PM,-0.04,9.76,
6395,04/07/22 07:50:00 PM,-0.04,9.74,
6396,04/07/22 07:55:00 PM,-0.04,9.72,
6397,04/07/22 08:00:00 PM,-0.04,9.70,
6398,04/07/22 08:05:00 PM,-0.04,9.68,
6399,04/07/22 08:10:00 PM,-0.04,9.68,
6400,04/07/22 08:15:00 PM,-0.04,9.66,
6401,04/07/22 08:20:00 PM,-0.04,9.64,
6402,04/07/22 08:25:00 PM,-0.04,9.62,
6403,04/07/22 08:30:00 PM,-0.04,9.62,
6404,04/07/22 08:35:00 PM,-0.04,9.60,
6405,04/07/22 08:40:00 PM,-0.04,9.58,
6406,04/07/22 08:45:00 PM,-0.04,9.58,
6407,04/07/22 08:50:00 PM,-0.04,9.56,
6408,04/07/22 08:55:00 PM,-0.04,9.54,
6409,04/07/22 09:00:00 PM,-0.04,9.54,
6410,04/07/22 09:05:00 PM,-0.04,9.52,
6411,04/07/22 09:10:00 PM,-0.04,9.52,
6412,04/07/22 09:15:00 PM,-0.04,9.50,
6413,04/07/22 09:20:00 PM,-0.04,9.48,
6414,04/07/22 09:25:00 PM,-0.04,9.48,
6415,04/07/22 09:30:00 PM,-0.04,9.46,
6416,04/07/22 09:35:00 PM,-0.04,9.46,
6417,04/07/22 09:40:00 PM,-0.04,9.44,
6418,04/07/22 09:45:00 PM,-0.04,9.44,
6419,04/07/22 09:50:00 PM,-0.04,9.42,
6420,04/07/22 09:55:00 PM,-0.04,9.42,
6421,04/07/22 10:00:00 PM,-0.04,9.40,
6422,04/07/22 10:05:00 PM,-0.04,9.40,
6423,04/07/22 10:10:00 PM,-0.04,9.38,
6424,04/07/22 10:15:00 PM,-0.04,9.38,
6425,04/07/22 10:20:00 PM,-0.04,9.36,
6426,04/07/22 10:25:00 PM,-0.04,9.36,
6427,04/07/22 10:30:00 PM,-0.04,9.36,
6428,04/07/22 10:35:00 PM,-0.04,9.34,
6429,04/07/22 10:40:00 PM,-0.04,9.34,
6430,04/07/22 10:45:00 PM,-0.04,9.32,
6431,04/07/22 10:50:00 PM,-0.04,9.30,
6432,04/07/22 10:55:00 PM,-0.04,9.30,
6433,04/07/22 11:00:00 PM,-0.04,9.30,
6434,04/07/22 11:05:00 PM,-0.04,9.28,
6435,04/07/22 11:10:00 PM,-0.04,9.26,
6436,04/07/22 11:15:00 PM,-0.04,9.26,
6437,04/07/22 11:20:00 PM,-0.04,9.26,
6438,04/07/22 11:25:00 PM,-0.04,9.24,
6439,04/07/22 11:30:00 PM,-0.04,9.22,
6440,04/07/22 11:35:00 PM,-0.04,9.22,
6441,04/07/22 11:40:00 PM,-0.04,9.20,
6442,04/07/22 11:45:00 PM,-0.04,9.20,
6443,04/07/22 11:50:00 PM,-0.04,9.18,
6444,04/07/22 11:55:00 PM,-0.04,9.16,
6445,04/08/22 12:00:00 AM,-0.04,9.16,
6446,04/08/22 12:05:00 AM,-0.04,9.14,
6447,04/08/22 12:10:00 AM,-0.04,9.14,
6448,04/08/22 12:15:00 AM,-0.04,9.12,
6449,04/08/22 12:20:00 AM,-0.04,9.10,
6450,04/08/22 12:25:00 AM,-0.04,9.08,
6451,04/08/22 12:30:00 AM,-0.04,9.08,
6452,04/08/22 12:35:00 AM,-0.04,9.06,
6453,04/08/22 12:40:00 AM,-0.04,9.06,
6454,04/08/22 12:45:00 AM,-0.04,9.04,
6455,04/08/22 12:50:00 AM,-0.04,9.04,
6456,04/08/22 12:55:00 AM,-0.04,9.02,
6457,04/08/22 01:00:00 AM,-0.04,9.02,
6458,04/08/22 01:05:00 AM,-0.04,9.00,
6459,04/08/22 01:10:00 AM,-0.04,9.00,
6460,04/08/22 01:15:00 AM,-0.04,9.00,
6461,04/08/22 01:20:00 AM,-0.04,8.98,
6462,04/08/22 01:25:00 AM,-0.04,8.98,
6463,04/08/22 01:30:00 AM,-0.04,8.98,
6464,04/08/22 01:35:00 AM,-0.04,8.98,
6465,04/08/22 01:40:00 AM,-0.04,8.98,
6466,04/08/22 01:45:00 AM,-0.04,8.98,
6467,04/08/22 01:50:00 AM,-0.04,8.98,
6468,04/08/22 01:55:00 AM,-0.04,8.96,
6469,04/08/22 02:00:00 AM,-0.04,8.96,
6470,04/08/22 02:05:00 AM,-0.04,8.96,
6471,04/08/22 02:10:00 AM,-0.04,8.96,
6472,04/08/22 02:15:00 AM,-0.04,8.96,
6473,04/08/22 02:20:00 AM,-0.04,8.96,
6474,04/08/22 02:25:00 AM,-0.04,8.96,
6475,04/08/22 02:30:00 AM,-0.04,8.96,
6476,04/08/22 02:35:00 AM,-0.04,8.96,
6477,04/08/22 02:40:00 AM,-0.04,8.96,
6478,04/08/22 02:45:00 AM,-0.04,8.96,
6479,04/08/22 02:50:00 AM,-0.04,8.96,
6480,04/08/22 02:55:00 AM,-0.04,8.96,
6481,04/08/22 03:00:00 AM,-0.04,8.96,
6482,04/08/22 03:05:00 AM,-0.04,8.96,
6483,04/08/22 03:10:00 AM,-0.04,8.96,
6484,04/08/22 03:15:00 AM,-0.04,8.96,
6485,04/08/22 03:20:00 AM,-0.04,8.98,
6486,04/08/22 03:25:00 AM,-0.04,8.98,
6487,04/08/22 03:30:00 AM,-0.04,8.98,
6488,04/08/22 03:35:00 AM,-0.04,8.98,
6489,04/08/22 03:40:00 AM,-0.04,8.98,
6490,04/08/22 03:45:00 AM,-0.04,8.98,
6491,04/08/22 03:50:00 AM,-0.04,8.98,
6492,04/08/22 03:55:00 AM,-0.04,8.98,
6493,04/08/22 04:00:00 AM,-0.04,8.98,
6494,04/08/22 04:05:00 AM,-0.04,8.98,
6495,04/08/22 04:10:00 AM,-0.04,8.98,
6496,04/08/22 04:15:00 AM,-0.04,8.98,
6497,04/08/22 04:20:00 AM,-0.04,8.98,
6498,04/08/22 04:25:00 AM,-0.04,8.98,
6499,04/08/22 04:30:00 AM,-0.04,8.98,
6500,04/08/22 04:35:00 AM,-0.04,9.00,
6501,04/08/22 04:40:00 AM,-0.04,9.00,
6502,04/08/22 04:45:00 AM,-0.04,9.00,
6503,04/08/22 04:50:00 AM,-0.04,9.00,
6504,04/08/22 04:55:00 AM,-0.04,9.00,
6505,04/08/22 05:00:00 AM,-0.04,9.00,
6506,04/08/22 05:05:00 AM,-0.04,9.00,
6507,04/08/22 05:10:00 AM,-0.04,9.00,
6508,04/08/22 05:15:00 AM,-0.04,9.00,
6509,04/08/22 05:20:00 AM,-0.04,9.00,
6510,04/08/22 05:25:00 AM,-0.04,9.00,
6511,04/08/22 05:30:00 AM,-0.04,9.00,
6512,04/08/22 05:35:00 AM,-0.04,9.00,
6513,04/08/22 05:40:00 AM,-0.04,9.00,
6514,04/08/22 05:45:00 AM,-0.04,9.00,
6515,04/08/22 05:50:00 AM,-0.04,9.00,
6516,04/08/22 05:55:00 AM,-0.04,9.00,
6517,04/08/22 06:00:00 AM,-0.04,9.00,
6518,04/08/22 06:05:00 AM,-0.04,9.00,
6519,04/08/22 06:10:00 AM,-0.04,9.00,
6520,04/08/22 06:15:00 AM,-0.04,9.00,
6521,04/08/22 06:20:00 AM,-0.04,9.00,
6522,04/08/22 06:25:00 AM,-0.04,9.00,
6523,04/08/22 06:30:00 AM,-0.04,9.00,
6524,04/08/22 06:35:00 AM,-0.04,9.00,
6525,04/08/22 06:40:00 AM,-0.04,9.00,
6526,04/08/22 06:45:00 AM,-0.04,9.00,
6527,04/08/22 06:50:00 AM,-0.04,9.00,
6528,04/08/22 06:55:00 AM,-0.04,9.00,
6529,04/08/22 07:00:00 AM,-0.04,9.00,
6530,04/08/22 07:05:00 AM,-0.04,9.00,
6531,04/08/22 07:10:00 AM,-0.04,9.00,
6532,04/08/22 07:15:00 AM,-0.04,9.00,
6533,04/08/22 07:20:00 AM,-0.04,9.00,
6534,04/08/22 07:25:00 AM,-0.04,9.00,
6535,04/08/22 07:30:00 AM,-0.04,9.00,
6536,04/08/22 07:35:00 AM,-0.04,9.00,
6537,04/08/22 07:40:00 AM,-0.04,9.02,
6538,04/08/22 07:45:00 AM,-0.04,9.02,
6539,04/08/22 07:50:00 AM,-0.04,9.04,
6540,04/08/22 07:55:00 AM,-0.04,9.04,
6541,04/08/22 08:00:00 AM,-0.04,9.06,
6542,04/08/22 08:05:00 AM,-0.04,9.06,
6543,04/08/22 08:10:00 AM,-0.04,9.08,
6544,04/08/22 08:15:00 AM,-0.04,9.08,
6545,04/08/22 08:20:00 AM,-0.04,9.10,
6546,04/08/22 08:25:00 AM,-0.04,9.10,
6547,04/08/22 08:30:00 AM,-0.04,9.12,
6548,04/08/22 08:35:00 AM,-0.05,9.14,
6549,04/08/22 08:40:00 AM,-0.04,9.14,
6550,04/08/22 08:45:00 AM,-0.04,9.16,
6551,04/08/22 08:50:00 AM,-0.04,9.16,
6552,04/08/22 08:55:00 AM,-0.04,9.16,
6553,04/08/22 09:00:00 AM,-0.04,9.18,
6554,04/08/22 09:05:00 AM,-0.04,9.18,
6555,04/08/22 09:10:00 AM,-0.04,9.20,
6556,04/08/22 09:15:00 AM,-0.04,9.20,
6557,04/08/22 09:20:00 AM,-0.04,9.20,
6558,04/08/22 09:25:00 AM,-0.04,9.22,
6559,04/08/22 09:30:00 AM,-0.04,9.22,
